Adj Close,Close,High,Low,Open,Volume
3.7185773849487305,3.7487499713897705,3.8345000743865967,3.685499906539917,3.774250030517578,202244000.0
3.7296409606933594,3.7517499923706055,3.836750030517578,3.686000108718872,3.775000095367432,203912000.0
3.730729103088379,3.760999917984009,3.846250057220459,3.6887500286102295,3.777499914169311,203943000.0
3.7395384311676025,3.7660000324249263,3.846250057220459,3.694000005722046,3.778249979019165,204280000.0
3.746540784835815,3.768749952316284,3.8545000553131104,3.70075011253357,3.782249927520752,204585000.0
3.7475345134735103,3.7697501182556152,3.8564999103546143,3.7074999809265137,3.784749984741211,204688000.0
3.748831272125244,3.779249906539917,3.859250068664551,3.707750082015991,3.78600001335144,205384000.0
3.7624707221984863,3.786250114440918,3.8637499809265137,3.7155001163482666,3.789750099182129,205528000.0
3.763937473297119,3.786999940872192,3.864500045776367,3.722500085830689,3.7939999103546143,205960000.0
3.76468276977539,3.7929999828338623,3.86899995803833,3.728250026702881,3.799999952316284,206228500.0
3.7659428119659424,3.793750047683716,3.869250059127808,3.7290000915527344,3.802000045776367,207508000.0
3.7670934200286865,3.7939999103546143,3.8777499198913574,3.7300000190734863,3.809000015258789,207764000.0
3.771641731262207,3.7964999675750737,3.882499933242798,3.7422499656677246,3.8125,208220000.0
3.774540901184082,3.8012499809265137,3.88700008392334,3.745500087738037,3.8137500286102295,208326200.0
3.778264284133911,3.805000066757202,3.890000104904175,3.7607500553131104,3.815500020980835,209264000.0
3.786304712295532,3.808749914169311,3.890749931335449,3.7637500762939458,3.817500114440918,209416000.0
3.7912380695343018,3.816499948501587,3.89175009727478,3.7642500400543217,3.821000099182129,209732000.0
3.791660070419311,3.822000026702881,3.8924999237060542,3.76799988746643,3.821500062942505,210028000.0
3.79400897026062,3.822000026702881,3.895750045776367,3.768749952316284,3.837500095367432,210876000.0
3.794213771820069,3.825000047683716,3.8970000743865967,3.770250082015991,3.837500095367432,211236000.0
3.799476623535156,3.8262500762939458,3.897249937057495,3.776750087738037,3.843250036239624,211435000.0
3.805442571640014,3.828000068664551,3.8975000381469727,3.777499914169311,3.8450000286102295,211880000.0
3.80850601196289,3.843250036239624,3.9045000076293945,3.7825000286102295,3.8450000286102295,212564000.0
3.824577569961548,3.847249984741211,3.912499904632568,3.784250020980835,3.8550000190734863,214176700.0
3.829401969909668,3.8524999618530273,3.918750047683716,3.787499904632568,3.8575000762939458,214288000.0
3.82979679107666,3.8545000553131104,3.9252500534057617,3.791249990463257,3.865499973297119,214428000.0
3.8317854404449463,3.8564999103546143,3.933249950408935,3.7939999103546143,3.875,214769500.0
3.832155227661133,3.8632500171661377,3.9397499561309814,3.795249938964844,3.885999917984009,215749000.0
3.84926176071167,3.876499891281128,3.947499990463257,3.798500061035156,3.8877499103546143,215784000.0
3.8539791107177734,3.8852500915527344,3.94950008392334,3.8017499446868896,3.888999938964844,216776000.0
3.862906455993652,3.89424991607666,3.951499938964844,3.8037500381469727,3.892750024795532,216980000.0
3.8782589435577393,3.901249885559082,3.953749895095825,3.8127501010894775,3.903749942779541,217204000.0
3.883768081665039,3.911250114440918,3.957750082015991,3.815999984741211,3.9040000438690186,217223800.0
3.884481191635132,3.913000106811523,3.9609999656677246,3.8277499675750737,3.905250072479248,217444000.0
3.885505437850952,3.913249969482422,3.962249994277954,3.828249931335449,3.906749963760376,217655000.0
3.8857533931732178,3.9159998893737793,3.963749885559082,3.8340001106262207,3.913000106811523,217916000.0
3.891672611236572,3.91950011253357,3.964750051498413,3.838000059127808,3.915250062942505,218284000.0
3.8919601440429688,3.9232499599456783,3.971750020980835,3.847500085830689,3.915250062942505,218374000.0
3.895888566970825,3.927500009536743,3.973000049591065,3.848000049591065,3.919250011444092,218394000.0
3.8961360454559326,3.9277501106262207,3.9972500801086426,3.848999977111816,3.9227499961853023,219596000.0
3.901840686798096,3.9302499294281006,3.9987499713897705,3.862499952316284,3.943749904632568,220140000.0
3.902336359024048,3.93274998664856,4.00124979019165,3.873500108718872,3.945499897003174,220440000.0
3.9070887565612793,3.933500051498413,4.006999969482422,3.875,3.9457499980926514,221009000.0
3.909574031829834,3.934000015258789,4.014500141143799,3.879499912261963,3.946500062942505,221988000.0
3.914239645004273,3.946000099182129,4.019000053405762,3.89299988746643,3.950000047683716,222048000.0
3.925398826599121,3.9565000534057617,4.021999835968018,3.893749952316284,3.9614999294281006,222352000.0
3.931846618652344,3.9572501182556152,4.026249885559082,3.900000095367432,3.961999893188477,222551200.0
3.933184146881103,3.961250066757202,4.031499862670898,3.902250051498413,3.962500095367432,222732000.0
3.933416843414306,3.963749885559082,4.037499904632568,3.9035000801086426,3.962500095367432,223048000.0
3.9353187084198,3.967250108718872,4.03849983215332,3.9035000801086426,3.9765000343322754,223116000.0
3.947717666625977,3.979749917984009,4.043000221252441,3.910500049591065,3.9765000343322754,223244000.0
3.958036422729492,3.9814999103546143,4.045499801635742,3.912499904632568,3.983750104904175,224100000.0
3.961467981338501,3.989000082015991,4.047749996185303,3.921999931335449,3.9839999675750737,224860000.0
3.9654924869537354,3.989500045776367,4.051499843597412,3.93274998664856,3.994999885559082,225396000.0
3.965573072433472,4.001500129699707,4.0592498779296875,3.9342501163482666,4.0,226188000.0
3.971524715423584,4.0017499923706055,4.083499908447266,3.9352500438690186,4.00124979019165,226553700.0
3.9766106605529785,4.003749847412109,4.085000038146973,3.941250085830689,4.010000228881836,226994000.0
3.977918863296509,4.004749774932861,4.08650016784668,3.941999912261963,4.014500141143799,227500000.0
3.982143640518189,4.0057501792907715,4.092750072479248,3.9452500343322754,4.029749870300293,227728000.0
4.000194072723389,4.028500080108643,4.096499919891357,3.9584999084472656,4.044750213623047,228316000.0
4.006002426147461,4.029749870300293,4.096749782562256,3.962249994277954,4.05649995803833,229212000.0
4.010714054107666,4.0304999351501465,4.0995001792907715,3.962500095367432,4.064000129699707,229328000.0
4.021162509918213,4.045000076293945,4.099999904632568,3.974999904632568,4.067749977111816,230235000.0
4.02253532409668,4.051000118255615,4.109749794006348,3.979749917984009,4.073750019073486,231004000.0
4.0318498611450195,4.055749893188477,4.110750198364258,3.98200011253357,4.074999809265137,231309000.0
4.034451961517334,4.060999870300293,4.131999969482422,4.008500099182129,4.079249858856201,231384000.0
4.0370683670043945,4.063000202178955,4.134250164031982,4.015500068664551,4.083000183105469,231832000.0
4.044771671295166,4.068749904632568,4.147749900817871,4.031499862670898,4.087500095367432,231925900.0
4.052865028381348,4.080749988555908,4.158750057220459,4.037499904632568,4.100749969482422,232020000.0
4.056702613830566,4.085750102996826,4.1645002365112305,4.040249824523926,4.103000164031982,232236000.0
4.073587894439697,4.104249954223633,4.177499771118164,4.040999889373779,4.114500045776367,233484000.0
4.0815558433532715,4.10575008392334,4.197999954223633,4.042500019073486,4.122499942779541,233648000.0
4.084102153778076,4.110750198364258,4.204249858856201,4.058750152587891,4.125,233796000.0
4.098703861236572,4.123000144958496,4.207499980926514,4.070499897003174,4.137499809265137,233868000.0
4.109918117523193,4.136250019073486,4.210999965667725,4.081250190734863,4.140250205993652,234204000.0
4.111875057220459,4.138999938964844,4.226500034332275,4.086750030517578,4.165249824523926,234564000.0
4.129770278930664,4.154250144958496,4.227749824523926,4.093249797821045,4.166749954223633,235752000.0
4.132503509521484,4.1570000648498535,4.23675012588501,4.097750186920166,4.174749851226807,237536000.0
4.152385711669922,4.175000190734863,4.244999885559082,4.099999904632568,4.178750038146973,237677300.0
4.154505729675293,4.177000045776367,4.249750137329102,4.116499900817871,4.182499885559082,237858000.0
4.157106399536133,4.1817498207092285,4.261750221252441,4.11899995803833,4.184999942779541,237940000.0
4.165555953979492,4.187749862670898,4.264500141143799,4.120999813079834,4.205999851226807,238358300.0
4.1671929359436035,4.190249919891357,4.264750003814697,4.131249904632568,4.210000038146973,239240000.0
4.172018051147461,4.196750164031982,4.266499996185303,4.135000228881836,4.21150016784668,239910000.0
4.1858811378479,4.210999965667725,4.271500110626221,4.149250030517578,4.221499919891357,240978000.0
4.186184883117676,4.2154998779296875,4.2855000495910645,4.153250217437744,4.223750114440918,242392000.0
4.190845012664795,4.2179999351501465,4.288249969482422,4.165249824523926,4.22475004196167,243032000.0
4.193143367767334,4.218999862670898,4.288249969482422,4.16949987411499,4.228499889373779,243112000.0
4.194072246551514,4.2204999923706055,4.289750099182129,4.17549991607666,4.232500076293945,243436000.0
4.198288917541504,4.223750114440918,4.296000003814697,4.17549991607666,4.2532501220703125,243589000.0
4.215420722961426,4.24275016784668,4.299499988555908,4.178999900817871,4.26324987411499,243864000.0
4.216783046722412,4.245250225067139,4.317749977111816,4.183499813079834,4.263999938964844,243964000.0
4.217746734619141,4.250999927520752,4.319499969482422,4.184999942779541,4.2769999504089355,244200000.0
4.224854469299316,4.254499912261963,4.331250190734863,4.196249961853027,4.278500080108643,244316000.0
4.229428291320801,4.254749774932861,4.333250045776367,4.196499824523926,4.290500164031982,244416000.0
4.244339466094971,4.269499778747559,4.336249828338623,4.204999923706055,4.293000221252441,244516000.0
4.255523204803467,4.280749797821045,4.340000152587891,4.224999904632568,4.300000190734863,245215000.0
4.2577595710754395,4.2829999923706055,4.348750114440918,4.232999801635742,4.312749862670898,245408000.0
4.2617363929748535,4.2870001792907715,4.355500221252441,4.241499900817871,4.3142499923706055,245476000.0
4.272920608520508,4.294000148773193,4.361999988555908,4.247499942779541,4.315000057220459,245840000.0
4.292075157165527,4.3132500648498535,4.367000102996826,4.2532501220703125,4.317500114440918,245990000.0
4.296057224273682,4.317249774932861,4.386750221252441,4.267749786376953,4.318999767303467,246587000.0
4.2973408699035645,4.326000213623047,4.393499851226807,4.277500152587891,4.320000171661377,246636000.0
4.3047637939453125,4.327750205993652,4.398499965667725,4.277750015258789,4.321750164031982,246820000.0
4.308956623077393,4.334499835968018,4.416749954223633,4.279250144958496,4.322500228881836,246988000.0
4.313973426818848,4.3445000648498535,4.423749923706055,4.281750202178955,4.323750019073486,248152100.0
4.317448616027832,4.3480000495910645,4.428750038146973,4.288000106811523,4.328000068664551,248160000.0
4.328645706176758,4.349999904632568,4.432250022888184,4.28849983215332,4.33050012588501,248376000.0
4.32936429977417,4.351749897003174,4.4375,4.300000190734863,4.354499816894531,248555000.0
4.330386161804199,4.360000133514404,4.4375,4.302000045776367,4.36175012588501,248772300.0
4.3447442054748535,4.370500087738037,4.442500114440918,4.3067498207092285,4.369500160217285,248863000.0
4.349542617797852,4.370999813079834,4.446249961853027,4.307000160217285,4.375,248978600.0
4.350958347320557,4.3767499923706055,4.447500228881836,4.3092498779296875,4.3832502365112305,249384000.0
4.360400676727295,4.386250019073486,4.454750061035156,4.310999870300293,4.387499809265137,249712000.0
4.361884117126465,4.391499996185303,4.461249828338623,4.31374979019165,4.391499996185303,249924000.0
4.365620136260986,4.392749786376953,4.472249984741211,4.320000171661377,4.396500110626221,250520000.0
4.381495475769043,4.412499904632568,4.475500106811523,4.324999809265137,4.402500152587891,251055000.0
4.390678882598877,4.421750068664551,4.475749969482422,4.332499980926514,4.421999931335449,251112000.0
4.400114059448242,4.423500061035156,4.4942498207092285,4.34250020980835,4.422500133514404,251284000.0
4.4017863273620605,4.430749893188477,4.497499942779541,4.345250129699707,4.424749851226807,252507000.0
4.406320571899414,4.431250095367432,4.499750137329102,4.349999904632568,4.434999942779541,252571700.0
4.408999443054199,4.433499813079834,4.508500099182129,4.358500003814697,4.43874979019165,252680500.0
4.411736011505127,4.4375,4.511250019073486,4.36175012588501,4.446000099182129,253788000.0
4.420965671539307,4.452250003814697,4.513500213623047,4.364999771118164,4.447500228881836,253792000.0
4.433876037597656,4.455749988555908,4.515999794006348,4.377749919891357,4.447500228881836,254408000.0
4.440178394317627,4.466249942779541,4.522250175476074,4.3782501220703125,4.45074987411499,254434000.0
4.444324493408203,4.4664998054504395,4.52400016784668,4.38224983215332,4.460249900817871,254644000.0
4.451747894287109,4.483250141143799,4.525000095367432,4.387499809265137,4.46999979019165,255112000.0
4.457458019256592,4.488999843597412,4.527249813079834,4.40024995803833,4.4730000495910645,255564000.0
4.464657783508301,4.493500232696533,4.531000137329102,4.412499904632568,4.479499816894531,255612000.0
4.471441745758057,4.496250152587891,4.5355000495910645,4.412499904632568,4.487249851226807,255672000.0
4.47741174697876,4.499499797821045,4.539000034332275,4.412749767303467,4.497499942779541,256388000.0
4.480049133300781,4.505249977111816,4.539999961853027,4.423500061035156,4.498499870300293,256396000.0
4.4831342697143555,4.511750221252441,4.543749809265137,4.427999973297119,4.505499839782715,256919000.0
4.490347862243652,4.512499809265137,4.550749778747559,4.43149995803833,4.507999897003174,257883600.0
4.493205547332764,4.517749786376953,4.567500114440918,4.447750091552734,4.51200008392334,258056000.0
4.495572090148926,4.525000095367432,4.577000141143799,4.462500095367432,4.515500068664551,258068900.0
4.504528045654297,4.526750087738037,4.578750133514404,4.465250015258789,4.515999794006348,258132000.0
4.510499477386475,4.532750129699707,4.587500095367432,4.4695000648498535,4.517749786376953,258152000.0
4.524980545043945,4.548500061035156,4.598249912261963,4.469749927520752,4.519750118255615,258572000.0
4.526171684265137,4.54925012588501,4.5995001792907715,4.478000164031982,4.521500110626221,258616000.0
4.526918411254883,4.557000160217285,4.606249809265137,4.479000091552734,4.534999847412109,258848000.0
4.542853832244873,4.574999809265137,4.619750022888184,4.495999813079834,4.539750099182129,259850000.0
4.543101787567139,4.575250148773193,4.619999885559082,4.504499912261963,4.571000099182129,259916000.0
4.547570705413818,4.57574987411499,4.620250225067139,4.509250164031982,4.577750205993652,260704500.0
4.553287982940674,4.579500198364258,4.6217498779296875,4.510250091552734,4.581250190734863,261868000.0
4.557019233703613,4.579750061035156,4.625,4.511499881744385,4.581500053405762,262100000.0
4.566188335418701,4.598499774932861,4.626999855041504,4.51324987411499,4.588250160217285,262580000.0
4.58413553237915,4.606750011444092,4.656750202178955,4.517000198364258,4.594250202178955,262636000.0
4.585054874420166,4.608250141143799,4.6842498779296875,4.538000106811523,4.614500045776367,263104000.0
4.585628509521484,4.608250141143799,4.708499908447266,4.565000057220459,4.625,263436000.0
4.585628509521484,4.617499828338623,4.710000038146973,4.577499866485596,4.633749961853027,264116000.0
4.59854793548584,4.640500068664551,4.723249912261963,4.59250020980835,4.640999794006348,264484000.0
4.624774932861328,4.649750232696533,4.724249839782715,4.598750114440918,4.65500020980835,265372000.0
4.62692403793335,4.65749979019165,4.727499961853027,4.6020002365112305,4.6570000648498535,265524000.0
4.639916896820068,4.663249969482422,4.733500003814697,4.60575008392334,4.660250186920166,265740000.0
4.640357971191406,4.672749996185303,4.747499942779541,4.609749794006348,4.663750171661377,266284000.0
4.649349689483643,4.682250022888184,4.7492499351501465,4.619999885559082,4.689000129699707,266530000.0
4.672189235687256,4.705249786376953,4.761250019073486,4.624000072479248,4.699999809265137,267224000.0
4.6734299659729,4.706500053405762,4.761499881744385,4.629499912261963,4.724999904632568,268248000.0
4.678643226623535,4.711750030517578,4.772250175476074,4.640500068664551,4.73075008392334,268283700.0
4.682366847991943,4.7154998779296875,4.775000095367432,4.641250133514404,4.738749980926514,268548000.0
4.695662021636963,4.731500148773193,4.791250228881836,4.643249988555908,4.740499973297119,268726000.0
4.698254108428955,4.738500118255615,4.798250198364258,4.659749984741211,4.742499828338623,268904000.0
4.716872215270996,4.750249862670898,4.820000171661377,4.6875,4.743000030517578,269012000.0
4.733256816864014,4.762249946594238,4.820250034332275,4.689000129699707,4.75,269668000.0
4.738872051239014,4.766749858856201,4.828499794006348,4.713250160217285,4.754000186920166,270156000.0
4.740208625793457,4.773749828338623,4.831500053405762,4.715250015258789,4.761000156402588,271009200.0
4.745668888092041,4.779250144958496,4.836750030517578,4.716000080108643,4.777249813079834,271544000.0
4.754854679107666,4.78849983215332,4.890500068664551,4.7164998054504395,4.804999828338623,271552000.0
4.76106071472168,4.794750213623047,4.891499996185303,4.71875,4.807750225067139,271636000.0
4.768755912780762,4.802499771118164,4.913750171661377,4.726250171661377,4.823999881744385,271724000.0
4.83141565322876,4.855249881744385,4.945250034332275,4.738749980926514,4.827499866485596,271920000.0
4.833406448364258,4.857250213623047,4.955249786376953,4.739999771118164,4.837250232696533,272128000.0
4.853307723999023,4.8772501945495605,4.980500221252441,4.741499900817871,4.857749938964844,272900000.0
4.866243839263916,4.890250205993652,4.982250213623047,4.775000095367432,4.875,273424000.0
4.876194477081299,4.90024995803833,4.987500190734863,4.775750160217285,4.886750221252441,273500000.0
4.885150909423828,4.909249782562256,5.0632500648498535,4.802499771118164,4.894499778747559,273520000.0
4.885182857513428,4.909999847412109,5.071750164031982,4.804999828338623,4.900000095367432,273912000.0
4.892426013946533,4.921500205993652,5.074999809265137,4.8207502365112305,4.918749809265137,274160000.0
4.897339344024658,4.929749965667725,5.085000038146973,4.828000068664551,4.923749923706055,274222000.0
4.912435054779053,4.957250118255615,5.097249984741211,4.830999851226807,4.957499980926514,274756000.0
4.929879665374756,4.982749938964844,5.103250026702881,4.834750175476074,4.957749843597412,276040000.0
4.937705039978027,4.983749866485596,5.105249881744385,4.8420000076293945,4.989999771118164,276100000.0
4.940182209014893,4.985249996185303,5.10575008392334,4.84375,5.002500057220459,277036000.0
5.000829219818115,5.0254998207092285,5.120999813079834,4.849999904632568,5.002500057220459,277108000.0
5.014008522033691,5.059750080108643,5.132500171661377,4.862500190734863,5.022749900817871,277640000.0
5.029121398925781,5.0647501945495605,5.134500026702881,4.882500171661377,5.046750068664551,277780000.0
5.039887428283691,5.070499897003174,5.16225004196167,4.884500026702881,5.048999786376953,277788000.0
5.048096656799316,5.072999954223633,5.171999931335449,4.887499809265137,5.049499988555908,278364000.0
5.050086975097656,5.074999809265137,5.195499897003174,4.945250034332275,5.053999900817871,279200000.0
5.0523529052734375,5.074999809265137,5.222499847412109,4.9629998207092285,5.059999942779541,279282000.0
5.079690933227539,5.104750156402588,5.226250171661377,4.964749813079834,5.097249984741211,279916000.0
5.08839750289917,5.113500118255615,5.227749824523926,4.971250057220459,5.09975004196167,279936000.0
5.095266819000244,5.141749858856201,5.232999801635742,4.994750022888184,5.099999904632568,280340000.0
5.103194236755371,5.143750190734863,5.236499786376953,5.006499767303467,5.102499961853027,280388000.0
5.125339984893799,5.149750232696533,5.2417497634887695,5.009250164031982,5.110000133514404,280532000.0
5.144372463226318,5.169750213623047,5.243750095367432,5.015999794006348,5.142749786376953,282948000.0
5.149027347564697,5.1907501220703125,5.247000217437744,5.026000022888184,5.146249771118164,283069000.0
5.16526985168457,5.191500186920166,5.248499870300293,5.053500175476074,5.155749797821045,283120000.0
5.169000148773193,5.194499969482422,5.273250102996826,5.09375,5.15749979019165,283220000.0
5.169826984405518,5.196000099182129,5.275000095367432,5.094250202178955,5.15749979019165,283360000.0
5.174224376678467,5.199749946594238,5.285749912261963,5.095749855041504,5.176750183105469,283504000.0
5.178950786590576,5.204500198364258,5.28849983215332,5.099999904632568,5.191500186920166,283556000.0
5.1829328536987305,5.208499908447266,5.292500019073486,5.100249767303467,5.193749904632568,283640000.0
5.188652992248535,5.214250087738037,5.29449987411499,5.102749824523926,5.208749771118164,283988000.0
5.196713924407959,5.218500137329102,5.296500205993652,5.10699987411499,5.216000080108643,284192000.0
5.209410190582275,5.231249809265137,5.297999858856201,5.123000144958496,5.223249912261963,284508000.0
5.213642597198486,5.235499858856201,5.299499988555908,5.125,5.241250038146973,284692900.0
5.214526653289795,5.240250110626221,5.3147501945495605,5.127999782562256,5.242499828338623,284852000.0
5.214526653289795,5.240250110626221,5.323999881744385,5.1282501220703125,5.243000030517578,284885500.0
5.219002723693848,5.244750022888184,5.330999851226807,5.131999969482422,5.257500171661377,285366600.0
5.2231011390686035,5.254499912261963,5.333749771118164,5.141250133514404,5.262249946594238,285404000.0
5.228705883026123,5.262499809265137,5.337250232696533,5.147500038146973,5.275000095367432,285584000.0
5.228800296783447,5.270750045776367,5.34250020980835,5.153749942779541,5.2754998207092285,285913000.0
5.23666524887085,5.272250175476074,5.359250068664551,5.163000106811523,5.275750160217285,286952000.0
5.246369361877441,5.276500225067139,5.363749980926514,5.16349983215332,5.277249813079834,287560000.0
5.246389865875244,5.2795000076293945,5.371250152587891,5.164000034332275,5.277750015258789,287772000.0
5.253581523895264,5.294250011444092,5.3832502365112305,5.179749965667725,5.28125,288388000.0
5.254334926605225,5.3042497634887695,5.401500225067139,5.187749862670898,5.284999847412109,288504400.0
5.280947685241699,5.3042497634887695,5.4120001792907715,5.191999912261963,5.286250114440918,289076000.0
5.2820329666137695,5.307000160217285,5.41825008392334,5.20674991607666,5.288000106811523,289680000.0
5.282106399536133,5.3117499351501465,5.422749996185303,5.207749843597412,5.307499885559082,289840000.0
5.282106399536133,5.317249774932861,5.425000190734863,5.216000080108643,5.3102498054504395,290480000.0
5.284754276275635,5.324250221252441,5.4352498054504395,5.232749938964844,5.334499835968018,290504000.0
5.296431064605713,5.339749813079834,5.439000129699707,5.238999843597412,5.34375,290616000.0
5.298218250274658,5.34250020980835,5.451250076293945,5.248499870300293,5.354750156402588,290708000.0
5.301647186279297,5.344749927520752,5.453499794006348,5.255249977111816,5.359749794006348,290844200.0
5.305194854736328,5.3495001792907715,5.462250232696533,5.257500171661377,5.360000133514404,290968000.0
5.324426174163818,5.356249809265137,5.50124979019165,5.272500038146973,5.375249862670898,291476000.0
5.326793670654297,5.373000144958496,5.517250061035156,5.2769999504089355,5.394000053405762,292024000.0
5.3271684646606445,5.385000228881836,5.521500110626221,5.2779998779296875,5.401000022888184,292112000.0
5.330352306365967,5.385250091552734,5.534749984741211,5.2795000076293945,5.4045000076293945,292132000.0
5.361283779144287,5.407750129699707,5.535250186920166,5.281499862670898,5.411499977111816,292216000.0
5.379221439361572,5.416500091552734,5.5395002365112305,5.317249774932861,5.420000076293945,292412000.0
5.388394832611084,5.418499946594238,5.539999961853027,5.326749801635742,5.425000190734863,292503000.0
5.39587926864624,5.425000190734863,5.54925012588501,5.349999904632568,5.430749893188477,292528000.0
5.398367881774902,5.4317498207092285,5.550000190734863,5.357500076293945,5.4432501792907715,293372000.0
5.403456211090088,5.433499813079834,5.5954999923706055,5.364999771118164,5.454999923706055,293399100.0
5.410815238952637,5.438000202178955,5.5954999923706055,5.388000011444092,5.466750144958496,293506400.0
