feature_0,feature_1,feature_2,feature_4,feature_5
0.28264861932002416,0.2561391596266954,0.03034805489951431,0.20873299207237078,-0.020232036599676206
0.2821735485036035,0.25194549180161047,0.0010819328522516658,0.2048209012565062,-0.0007212885681677772
0.2904511109675319,0.27864790951302926,0.040171243712868177,0.1932483404183366,-0.026780829141912044
0.28589228903664166,0.25645406733789133,0.013080928897850286,0.20784531542013623,-0.008720619265233598
0.2946339700805739,0.27484255136135777,0.01973994782352717,0.21151629856002585,-0.013159965215684744
0.27790605426910076,0.2534366883275246,-0.0036172334259521044,0.20855884622621362,0.005425850138928268
0.2746368798445378,0.2510122051808399,0.028011836460072992,0.2034646188233427,-0.01867455764004866
0.27477277546834666,0.2522092663649067,0.019448130357327287,0.1987541951491688,-0.012965420238218228
0.2765840649890796,0.25938201333333605,0.008668565285875118,0.19858663251017827,-0.0057790435239167826
0.2739591624389017,0.2441680935001676,0.00861707686541524,0.19861686336978135,-0.005744717910276864
0.2736062419984544,0.25443709191254554,0.01608594741706082,0.18252404657101035,-0.010723964944707287
0.26910412581347815,0.24976291120415012,0.0075062870534897685,0.18222704667500222,-0.005004191368993105
0.27507126381243585,0.26191733726326455,0.016230336754285535,0.19291301657042437,-0.010820224502857023
0.30443441713321395,0.2757748970794755,0.012188809497391428,0.23427109607432256,-0.008125872998260952
0.277485136138951,0.25316111016545917,0.017235377038667843,0.19532081279566937,-0.01149025135911197
0.28557738132544574,0.2676057243285836,0.03034805489951431,0.19281648926731154,-0.020232036599676206
0.30037066000270585,0.27456243016228116,0.02533813735588919,0.22252135576727133,-0.016892091570592793
0.29206759514830777,0.27010093737087143,0.04349681320180354,0.20356346174531637,-0.028997875467869028
0.2735589190346628,0.24053657577404053,-0.0007191432696601607,0.20894390993656597,0.0010787149044902966
0.2782259593025451,0.25697517203105585,0.011901789357093073,0.1982614283934785,-0.007934526238062012
0.28459039985117524,0.2584728319413097,0.015170729538573902,0.20218946577325692,-0.010113819692382675
0.2910161946643951,0.2691800115934924,0.033651912610579426,0.19935396827711882,-0.022434608407052914
0.28072525623896327,0.2596635215506757,0.00433420573140364,0.20147211079245575,-0.0028894704876024635
0.28491894154510644,0.2679206320397795,0.013080928897850286,0.20663914359013413,-0.008720619265233598
0.28075077371256074,0.2531801484589741,-0.007245450386127228,0.21632794634131192,0.010868175579190953
0.2776331711623433,0.2555352590710129,0.017184114575528153,0.18983547084910757,-0.011456076383685398
0.2947548733131595,0.2750223193852562,0.029482332246355436,0.20703809591868239,-0.019654888164236883
0.30451294455047817,0.2909862032056345,0.04065273721528995,0.20931594887118465,-0.027101824810193298
0.27232116959670843,0.2508796327840154,-0.0035957482517168238,0.19652868817068547,0.005393622377575347
0.2914347826795319,0.26946812490209554,0.027297406340247465,0.20782046970089596,-0.018198270893498236
0.2836023244465614,0.2696666024901822,0.02062079173490239,0.19554271210077478,-0.013747194489934889
0.27448594672847504,0.25822347877658564,0.022656698008859832,0.19232769948646355,-0.015104465339239925
0.2800699263733103,0.2660091157538353,0.0021800419826139006,0.19246622804998353,-0.0014533613217425634
0.28262642179066977,0.2592119184357056,0.02608821158124175,0.20607435272309327,-0.017392141054161203
0.2770224255373839,0.2579102894551429,0.037436077618181574,0.18745747944271657,-0.02495738507878764
0.28169570874364697,0.26377750409669837,-0.0028894704876024635,0.19415914146892654,0.00433420573140364
0.2698669751975588,0.24737057579825378,0.011795907914022852,0.19528787267225345,-0.007863938609348642
0.2929312592862976,0.2732573950706131,0.033651912610579426,0.20303774664102636,-0.022434608407052914
0.2897815154017717,0.2698718397719549,0.03261417034288561,0.20495020385432883,-0.02174278022859044
0.2673737823754506,0.24467545267543095,0.019275114683341976,0.18844147077723172,-0.012850076455561243
0.28715166859035457,0.25558795017531805,0.033651912610579426,0.22213814408706067,-0.022434608407052914
0.2677813335178214,0.24187092220029083,0.021417395806906825,0.2010013405466744,-0.01427826387127129
0.2824552729178177,0.2654062552301969,0.03777210821031474,0.19660717121062854,-0.025181405473543195
0.2806741405721218,0.2574679387867462,0.019448130357327287,0.2023943426171495,-0.012965420238218228
0.2755971376988017,0.25232170877586196,0.011831096651387596,0.19465344339036006,-0.00788739776759173
0.24217071856184808,0.22526616806832034,0.0,0.16441578496654619,0.0
0.2694828814025761,0.23626322432882108,0.009651054668773695,0.19125277237290617,-0.006434036445849167
0.2850176366749968,0.26899557828418125,0.02826327396611783,0.20162904300068674,-0.018842182644078553
0.2731335392918285,0.24415536359948709,0.005409712259140331,0.20196127827063343,-0.0036064748394268875
0.29334697300112944,0.26849484937665885,0.017493992338134312,0.21645377498164903,-0.011662661558756282
0.2658856052956691,0.24418706970218057,0.011795907914022852,0.19041259583686043,-0.007863938609348642
0.28904236935275146,0.2660426160315092,0.019622699040150127,0.20542805637411554,-0.01308179936010001
0.27701309147316533,0.25772940263184135,0.038679124546984855,0.19411125159551645,-0.025786083031323237
0.2810812067252195,0.2650113524369737,0.007618918223081472,0.20354705328567746,-0.005079278815387611
0.2715112160988933,0.24163127650193272,0.005377580351473954,0.20670345197070117,-0.0035850535676493767
0.28137512725480307,0.2559993761284984,0.028095399434918233,0.20527775224434425,-0.018730266289945452
0.27006876519602635,0.2516637088708893,0.013982453247233462,0.18392637601756207,-0.009321635498155567
0.2860095376525191,0.2546332973208141,0.013042022836558198,0.2143678944557854,-0.008694681891038836
0.2778394577854047,0.25849824317607667,0.0387945094385167,0.19220872600434907,-0.025863006292344504
0.2705232636148219,0.25013345195494174,-0.0035850535676493767,0.1873741166971583,0.005377580351473954
0.26829610799278125,0.2402283070697887,0.009679845028151446,0.20151611502163425,-0.006453230018767631
0.27757944394720224,0.2562016798032507,0.02377134306786355,0.1983613824334609,-0.015847562045242403
0.2799830395667522,0.2618500668838862,0.006520751064614139,0.20244888612721013,-0.0043471673764095
0.2600117323611433,0.2293199313626874,0.006424354201238103,0.1982606241947209,-0.004282902800825328
0.27757944394720224,0.24662241609513735,0.02377134306786355,0.2032221589362816,-0.015847562045242403
0.2728555906811476,0.2525264235877482,0.022522124690803058,0.18374049368386886,-0.015014749793868742
0.26996771992943136,0.25266288324783087,0.01288755232154748,0.18657052822248077,-0.008591701547698283
0.28332472586084967,0.26739783321567406,0.028095399434918233,0.19305282155858872,-0.018730266289945452
0.2675522820521436,0.2522836697593452,0.0287880869929954,0.16870229162468064,-0.019192057995330303
0.2735509218253393,0.25105452242603427,0.017235377038667843,0.19532081279566937,-0.01149025135911197
0.28447406254910274,0.2593988633689483,0.004347135234437971,0.20207312847118442,-0.0028980901562919437
0.2786635111723388,0.2523115089315227,0.003245808156314367,0.19796056431819276,-0.002163872104209541
0.2850419715242481,0.2556913067006011,0.013042022836558198,0.2120018054800729,-0.008694681891038836
0.27269682158948366,0.2585519953646603,0.007551138326135742,0.19324244222878528,-0.005034092217423791
0.2718857508056127,0.24415038663097782,0.007528679290325968,0.20113622955503574,-0.005019119526883942
0.2762553839103201,0.24770559525735847,0.005393622377575347,0.1989518370698592,-0.0035957482517168238
0.28476040883671144,0.26689549755858116,0.03448054158204772,0.19625627543372004,-0.022987027721365183
0.2888733026520007,0.2658735493307584,0.00874637533733591,0.20888831040254058,-0.005830916891557236
0.29525634172619314,0.2664255764298101,0.017493992338134312,0.21645377498164903,-0.011662661558756282
0.2831839763675874,0.2608877108440227,0.02391338066667925,0.20564982292804534,-0.01594225377778613
0.2660916132889806,0.23485671154996868,0.011760823837052237,0.19106688862889376,-0.007840549224701565
0.28219479722034935,0.2580152479434385,-0.005064171728233924,0.20414782360384393,0.00759625759235083
0.28569556655819556,0.25957799864833003,0.03025779194546574,0.19964362597591268,-0.020171861296977234
0.29940032491579016,0.2809042611849854,0.01973994782352717,0.20297174369329762,-0.013159965215684744
0.27691097555969757,0.2524416096181214,0.029046492214218178,0.1979285290225965,-0.01936432814281208
0.2770859020028483,0.24640427599867315,0.015080620405700684,0.2009885269923895,-0.01005374693713379
0.2734374311745622,0.2572715569218615,0.016133933903819342,0.17674324012913162,-0.010755955935879635
0.292147649664138,0.2652262530928186,0.010933114676589417,0.2128742249066935,-0.007288743117726204
0.27465750710838843,0.25745545545264487,0.02258931113684981,0.1867924754858411,-0.015059540757899947
0.27704204336276617,0.2505325836694374,0.024741478942256312,0.1995078899232241,-0.01649431929483758
0.26773980539406517,0.25355278330108794,0.005361586038501898,0.1755658965609298,-0.0035743906923345614
0.28611372060086476,0.2671716110993189,0.028179211689055572,0.19487136379392012,-0.018786141126037048
0.2762040358590765,0.2600381616063758,0.006501356666664848,0.19206693645734152,-0.004334237777776639
0.288335964542277,0.2643000338179919,0.02068230625586165,0.21075256422315847,-0.01378820417057447
0.28111817881643086,0.2630391382779958,0.031292447699610926,0.19030688536434326,-0.020861631799740654
0.2515986035984802,0.23474433160449582,0.02225537127043853,0.17908267519143367,-0.014836914180292426
0.29122143038931125,0.2684262889124602,0.02068230625586165,0.20228402395999412,-0.01378820417057447
0.2851550100736722,0.2663254104588549,0.05243329335450864,0.19198039880176954,-0.034955528903005684
0.28089199950928445,0.25559172242128125,0.010835850817813464,0.20140243155585602,-0.00722390054520905
0.27901721440232463,0.2503822579927097,0.016230336754285535,0.20510158715467125,-0.010820224502857023
