feature_0,feature_1,feature_2,feature_4,feature_5
0.3113516361155742,0.2949501882413888,0.06267071717587402,0.21794070824655887,-0.041780478117249276
0.3133644398901746,0.2928598314989986,0.07491454923139595,0.22668658536441239,-0.0499430328209306
0.30008206385724345,0.27625996308358713,0.050329818110708247,0.2172116057607491,-0.03355321207380546
0.30103817007319755,0.282376083520478,0.050329818110708247,0.2123652864627663,-0.03355321207380546
0.29893852121845954,0.2821914992876425,0.05353804861917011,0.2023131030862848,-0.03569203241278007
0.29466454454710905,0.2758349449322917,0.04683307631092104,0.20396413726423157,-0.03122205087394736
0.3048306588745025,0.2721178153825073,0.062113182020971824,0.2147920804847434,-0.04140878801398118
0.30035859651128594,0.2816965099585664,0.05134917845357556,0.2104650838660147,-0.03423278563571708
0.2818553905260224,0.25232935075854934,0.042981634289696924,0.20115244367187635,-0.028654422859798023
0.305790415241957,0.29023856652231933,0.054877307414953336,0.21399321282739248,-0.03658487160996893
0.29467041789177734,0.2622330119998144,0.05119645273357376,0.2242065437833387,-0.034130968489049174
0.3065858127002682,0.2908943687755098,0.07028439079036097,0.22008603387459802,-0.04685626052690739
0.30854805843674765,0.27687448340062176,0.050630546870243154,0.23628304852736154,-0.03375369791349536
0.2958329445849667,0.27502066636866124,0.04362656988921709,0.20785449656159793,-0.029084379926144655
0.30464945712700325,0.2820571072138525,0.06548823923184866,0.21891920304526152,-0.04365882615456573
0.29863565204818343,0.2788442333289673,0.04813836266059335,0.2106572040248147,-0.032092241773728936
