Date,Open,Guess Open
2019-04-15,5.675000190734863,4.966216
2019-04-16,5.675000190734863,4.973472
2019-04-17,5.682750225067139,4.973629
2019-04-18,5.690000057220459,4.9741373
2019-04-22,5.695000171661377,4.978672
2019-04-23,5.696499824523926,4.9831195
2019-04-24,5.702250003814697,4.9849334
2019-04-25,5.715000152587891,4.989418
2019-04-26,5.717249870300293,4.9987206
2019-04-29,5.718500137329102,5.013706
2019-04-30,5.724999904632568,5.018195
2019-05-01,5.735750198364258,5.028945
2019-05-02,5.737500190734863,5.0342736
2019-05-03,5.739500045776367,5.034312
2019-05-06,5.742249965667725,5.046488
2019-05-07,5.75,5.0538673
2019-05-08,5.760749816894531,5.056163
2019-05-09,5.762499809265137,5.057826
2019-05-10,5.772500038146973,5.0614576
2019-05-13,5.772500038146973,5.064802
2019-05-14,5.775000095367432,5.0830145
2019-05-15,5.7820000648498535,5.101781
2019-05-16,5.793749809265137,5.117722
2019-05-17,5.794250011444092,5.1245418
2019-05-20,5.795750141143799,5.125123
2019-05-21,5.808000087738037,5.1318746
2019-05-22,5.840000152587891,5.137783
2019-05-23,5.8470001220703125,5.145841
2019-05-24,5.852250099182129,5.1611624
2019-05-28,5.862750053405762,5.1650453
2019-05-29,5.877500057220459,5.1678586
2019-05-30,5.882999897003174,5.1774063
2019-05-31,5.883999824523926,5.1778216
2019-06-03,5.887499809265137,5.1834445
2019-06-04,5.892499923706055,5.1868887
2019-06-05,5.896249771118164,5.187604
2019-06-06,5.899750232696533,5.2102566
2019-06-07,5.925000190734863,5.210376
2019-06-10,5.9292497634887695,5.213643
2019-06-11,5.949999809265137,5.2238703
2019-06-12,5.949999809265137,5.242361
2019-06-13,5.949999809265137,5.2448893
2019-06-14,5.953000068664551,5.257505
2019-06-17,5.953249931335449,5.2870817
2019-06-18,5.954999923706055,5.2911143
2019-06-19,5.954999923706055,5.2998447
2019-06-20,5.955999851226807,5.301255
2019-06-21,5.956250190734863,5.3013163
2019-06-24,5.9629998207092285,5.3136053
2019-06-25,5.96875,5.320696
2019-06-26,5.968999862670898,5.321612
2019-06-27,5.97599983215332,5.3286433
2019-06-28,5.976749897003174,5.346575
2019-07-01,5.977499961853027,5.3524504
2019-07-02,5.99399995803833,5.3538165
2019-07-03,5.994999885559082,5.3626223
2019-07-05,5.997499942779541,5.3642664
2019-07-08,5.9982500076293945,5.364353
2019-07-09,6.006999969482422,5.3669553
2019-07-10,6.013000011444092,5.375135
2019-07-11,6.027750015258789,5.379623
2019-07-12,6.0279998779296875,5.3812623
2019-07-15,6.040249824523926,5.3812866
2019-07-16,6.043499946594238,5.3932405
2019-07-17,6.044000148773193,5.39729
2019-07-18,6.047749996185303,5.40592
2019-07-19,6.0542497634887695,5.411832
2019-07-22,6.059999942779541,5.4126863
2019-07-23,6.061500072479248,5.4135585
2019-07-24,6.0682501792907715,5.4137053
2019-07-25,6.06850004196167,5.417309
2019-07-26,6.071249961853027,5.418312
2019-07-29,6.073750019073486,5.4212513
2019-07-30,6.077499866485596,5.422533
2019-07-31,6.079500198364258,5.424654
2019-08-01,6.082250118255615,5.429145
2019-08-02,6.087250232696533,5.4310155
2019-08-05,6.089749813079834,5.4315104
2019-08-06,6.091000080108643,5.434665
2019-08-07,6.09250020980835,5.4353604
2019-08-08,6.092750072479248,5.4458504
2019-08-09,6.09375,5.446773
2019-08-12,6.096250057220459,5.454274
2019-08-13,6.099249839782715,5.458333
2019-08-14,6.099999904632568,5.4612207
2019-08-15,6.105999946594238,5.4651127
2019-08-16,6.114250183105469,5.465824
2019-08-19,6.118750095367432,5.468193
2019-08-20,6.119500160217285,5.4722023
2019-08-21,6.119750022888184,5.4792204
2019-08-22,6.135000228881836,5.4854727
2019-08-23,6.137499809265137,5.486868
2019-08-26,6.137750148773193,5.4883246
2019-08-27,6.14424991607666,5.489909
2019-08-28,6.146500110626221,5.4961324
2019-08-29,6.150000095367432,5.498945
2019-08-30,6.150000095367432,5.5014925
2019-09-03,6.150750160217285,5.502013
2019-09-04,6.1519999504089355,5.5135145
2019-09-05,6.153250217437744,5.5146313
2019-09-06,6.155250072479248,5.533844
2019-09-09,6.162499904632568,5.535635
2019-09-10,6.166250228881836,5.535754
2019-09-11,6.175000190734863,5.550906
2019-09-12,6.1832499504089355,5.5550857
2019-09-13,6.184750080108643,5.5675106
2019-09-16,6.184750080108643,5.5696115
2019-09-17,6.191500186920166,5.5870266
2019-09-18,6.192999839782715,5.5940523
2019-09-19,6.193749904632568,5.601541
2019-09-20,6.19474983215332,5.607255
2019-09-23,6.195000171661377,5.610648
2019-09-24,6.195250034332275,5.613897
2019-09-25,6.204500198364258,5.639318
2019-09-26,6.204999923706055,5.646575
2019-09-27,6.204999923706055,5.6675925
2019-09-30,6.208499908447266,5.670061
2019-10-01,6.212500095367432,5.6990585
2019-10-02,6.213749885559082,5.7003727
2019-10-03,6.217249870300293,5.7179995
2019-10-04,6.227250099182129,5.7227473
2019-10-07,6.232250213623047,5.726814
2019-10-08,6.232999801635742,5.745563
2019-10-09,6.234000205993652,5.7462053
2019-10-10,6.236249923706055,5.747327
2019-10-11,6.237500190734863,5.7566323
2019-10-14,6.242499828338623,5.76892
2019-10-15,6.243750095367432,5.784005
2019-10-16,6.24399995803833,5.7912087
2019-10-17,6.245250225067139,5.7987223
2019-10-18,6.245500087738037,5.803911
2019-10-21,6.247000217437744,5.8046427
2019-10-22,6.24875020980835,5.807934
2019-10-23,6.25,5.813769
2019-10-24,6.25,5.8193383
2019-10-25,6.256499767303467,5.8226843
2019-10-28,6.2582502365112305,5.8264556
2019-10-29,6.273499965667725,5.8284445
2019-10-30,6.276500225067139,5.829808
2019-10-31,6.280250072479248,5.8309727
2019-11-01,6.283750057220459,5.839453
2019-11-04,6.28725004196167,5.8494034
2019-11-05,6.289750099182129,5.861497
2019-11-06,6.290249824523926,5.8679543
2019-11-07,6.292250156402588,5.8702383
2019-11-08,6.292500019073486,5.8705883
2019-11-11,6.293000221252441,5.8735495
2019-11-12,6.298250198364258,5.8821344
2019-11-13,6.299499988555908,5.8839893
2019-11-14,6.299749851226807,5.8972664
2019-11-15,6.300000190734863,5.9002
2019-11-18,6.303500175476074,5.90238
2019-11-19,6.3125,5.9061003
2019-11-20,6.3147501945495605,5.909243
2019-11-21,6.315999984741211,5.9099064
2019-11-22,6.319499969482422,5.926458
2019-11-25,6.31974983215332,5.935103
2019-11-26,6.323500156402588,5.9355993
2019-11-27,6.328750133514404,5.9475603
2019-11-29,6.334750175476074,5.95003
2019-12-02,6.34499979019165,5.959543
2019-12-03,6.348499774932861,5.9603257
2019-12-04,6.348999977111816,5.963105
2019-12-05,6.349999904632568,5.980201
2019-12-06,6.372499942779541,5.984324
2019-12-09,6.378499984741211,5.997063
2019-12-10,6.38100004196167,5.9980135
2019-12-11,6.383999824523926,6.002099
2019-12-12,6.386499881744385,6.004177
2019-12-13,6.391250133514404,6.0259514
2019-12-16,6.400000095367432,6.0331697
2019-12-17,6.401750087738037,6.034815
2019-12-18,6.4079999923706055,6.043914
2019-12-19,6.41349983215332,6.0444717
2019-12-20,6.425000190734863,6.048023
2019-12-23,6.4375,6.0546966
2019-12-24,6.447999954223633,6.0599093
2019-12-26,6.448750019073486,6.0663767
2019-12-27,6.474999904632568,6.076498
2019-12-30,6.478499889373779,6.083384
2019-12-31,6.499000072479248,6.0870647
2020-01-02,6.509500026702881,6.092217
2020-01-03,6.513750076293945,6.100201
2020-01-06,6.5229997634887695,6.10805
2020-01-07,6.531499862670898,6.1118116
2020-01-08,6.531499862670898,6.116725
2020-01-09,6.535749912261963,6.1201715
2020-01-10,6.542250156402588,6.1219997
2020-01-13,6.544250011444092,6.1252594
2020-01-14,6.545750141143799,6.143325
2020-01-15,6.547500133514404,6.152014
2020-01-16,6.551499843597412,6.160484
2020-01-17,6.554999828338623,6.1639853
2020-01-21,6.5567498207092285,6.1690044
2020-01-22,6.565999984741211,6.204445
2020-01-23,6.585249900817871,6.220537
2020-01-24,6.586999893188477,6.2202716
2020-01-27,6.590000152587891,6.229358
2020-01-28,6.605500221252441,6.238186
2020-01-29,6.614999771118164,6.2457657
2020-01-30,6.623499870300293,6.267297
2020-01-31,6.624499797821045,6.277302
2020-02-03,6.625,6.285428
2020-02-04,6.6519999504089355,6.2930965
2020-02-05,6.662499904632568,6.30158
2020-02-06,6.669000148773193,6.307305
2020-02-07,6.676249980926514,6.315181
2020-02-10,6.679500102996826,6.322579
2020-02-11,6.679999828338623,6.324912
2020-02-12,6.683000087738037,6.343915
2020-02-13,6.708499908447266,6.373193
2020-02-14,6.709249973297119,6.3855343
2020-02-18,6.715250015258789,6.3908615
2020-02-19,6.724999904632568,6.3987627
2020-02-20,6.750249862670898,6.4012814
2020-02-21,6.754749774932861,6.419402
2020-02-24,6.755000114440918,6.4191914
2020-02-25,6.755249977111816,6.4286137
2020-02-26,6.756750106811523,6.4329205
2020-02-27,6.771500110626221,6.461294
2020-02-28,6.779749870300293,6.4742966
2020-03-02,6.800000190734863,6.4769835
2020-03-03,6.8182501792907715,6.4821033
2020-03-04,6.819250106811523,6.4950323
2020-03-05,6.821499824523926,6.517599
2020-03-06,6.8354997634887695,6.531822
2020-03-09,6.8480000495910645,6.536875
2020-03-10,6.852250099182129,6.5460076
2020-03-11,6.874750137329102,6.5618696
2020-03-12,6.875,6.5897036
2020-03-13,6.885000228881836,6.6091895
2020-03-16,6.891499996185303,6.612769
2020-03-17,6.90749979019165,6.630986
2020-03-18,6.912499904632568,6.6448755
2020-03-19,6.922500133514404,6.654167
2020-03-20,6.925000190734863,6.6584954
2020-03-23,6.929999828338623,6.6732607
2020-03-24,6.930749893188477,6.709216
2020-03-25,6.930749893188477,6.709064
2020-03-26,6.932499885559082,6.7163067
2020-03-27,6.943999767303467,6.725383
2020-03-30,6.957250118255615,6.738075
2020-03-31,6.966750144958496,6.7459545
2020-04-01,7.003749847412109,6.7677307
2020-04-02,7.021999835968018,6.8115273
2020-04-03,7.057750225067139,6.816574
2020-04-06,7.074749946594238,6.8355384
2020-04-07,7.090000152587891,6.8425694
2020-04-08,7.104000091552734,6.8628583
2020-04-09,7.108749866485596,6.8747463
2020-04-13,7.131750106811523,6.881258
2020-04-14,7.140999794006348,6.889027
2020-04-15,7.177000045776367,6.9203677
2020-04-16,7.181000232696533,6.936535
2020-04-17,7.18149995803833,6.9430184
2020-04-20,7.196000099182129,6.9517045
2020-04-21,7.206250190734863,6.975412
2020-04-22,7.232999801635742,6.9824505
2020-04-23,7.374750137329102,6.9940233
2020-04-24,7.386750221252441,7.041503
2020-04-27,7.407249927520752,7.0621133
2020-04-28,7.419250011444092,7.070884
2020-04-29,7.423250198364258,7.081155
2020-04-30,7.449999809265137,7.1116657
2020-05-01,7.53725004196167,7.1402907
2020-05-04,7.574999809265137,7.1502085
2020-05-05,7.584499835968018,7.201089
2020-05-06,7.604750156402588,7.2278337
2020-05-07,7.693749904632568,7.2513914
2020-05-08,7.807499885559082,7.2712393
2020-05-11,7.819250106811523,7.3195753
2020-05-12,7.841750144958496,7.364112
2020-05-13,7.889750003814697,7.413572
2020-05-14,7.917500019073486,7.4761934
2020-05-15,8.123499870300293,7.583304
2020-05-18,8.412249565124512,7.6224785
2020-05-19,8.554499626159668,7.6735983
2020-05-20,8.625,7.719025
2020-05-21,8.727999687194824,7.7682633
2020-05-22,8.760499954223633,7.7758665
2020-05-26,8.790249824523926,7.7870765
2020-05-27,8.794500350952148,7.8356457
2020-05-28,8.796250343322754,7.847033
2020-05-29,8.800000190734863,7.861456
2020-06-01,8.815250396728516,7.8737936
2020-06-02,8.822250366210938,7.876897
2020-06-03,8.825249671936035,7.9047155
2020-06-04,8.833250045776367,7.929186
2020-06-05,8.877249717712402,7.952552
2020-06-08,8.991000175476074,7.9724326
2020-06-09,9.05150032043457,7.9989586
2020-06-10,9.113750457763672,8.045384
2020-06-11,9.149999618530272,8.076158
2020-06-12,9.156749725341797,8.0932
2020-06-15,9.162500381469728,8.120728
2020-06-16,9.167750358581545,8.154307
2020-06-17,9.169750213623049,8.200278
2020-06-18,9.225000381469728,8.23079
2020-06-19,9.22700023651123,8.2509575
2020-06-22,9.24250030517578,8.313219
2020-06-23,9.300000190734863,8.353363
2020-06-24,9.314000129699709,8.377627
2020-06-25,9.35575008392334,8.426955
2020-06-26,9.47624969482422,8.495911
2020-06-29,9.5,8.526439
2020-06-30,9.520750045776367,8.577899
2020-07-01,9.550999641418455,8.586934
2020-07-02,9.638999938964844,8.631469
2020-07-06,9.74174976348877,8.73857
2020-07-07,9.875,8.7668705
2020-07-08,9.946249961853027,8.805343
2020-07-09,9.993749618530272,8.8595495
2020-07-10,10.015000343322754,8.872758
2020-07-13,10.074999809265137,8.905105
2020-07-14,10.225500106811523,8.92617
2020-07-15,10.232250213623049,8.9477005
2020-07-16,10.274250030517578,8.99372
2020-07-17,10.36750030517578,9.03068
2020-07-20,10.374250411987305,9.06087
2020-07-21,10.375,9.082723
2020-07-22,10.380249977111816,9.122926
2020-07-23,10.39074993133545,9.137658
2020-07-24,10.414250373840332,9.148299
2020-07-27,10.449999809265137,9.163611
2020-07-28,10.512999534606934,9.228908
2020-07-29,10.563249588012695,9.297626
2020-07-30,10.588749885559082,9.341903
2020-07-31,10.595000267028809,9.397231
2020-08-03,10.732500076293944,9.473568
2020-08-04,10.970999717712402,9.536977
2020-08-05,10.990750312805176,9.568843
2020-08-06,11.050000190734863,9.600686
2020-08-07,11.073749542236328,9.619736
2020-08-10,11.244000434875488,9.648221
2020-08-11,11.3125,9.68663
2020-08-12,11.334250450134276,9.711225
2020-08-13,11.349749565124512,9.746333
2020-08-14,11.517999649047852,9.778967
2020-08-17,11.529999732971191,9.809361
2020-08-18,11.54599952697754,9.878453
2020-08-19,11.560999870300291,9.903895
2020-08-20,11.57900047302246,9.915309
2020-08-21,11.73449993133545,9.945214
2020-08-24,11.85124969482422,9.988711
2020-08-25,11.878999710083008,10.017955
2020-08-26,11.925000190734863,10.043092
2020-08-27,11.975000381469728,10.051894
2020-08-28,12.036999702453612,10.070069
2020-08-31,12.057000160217283,10.081703
2020-09-01,12.072250366210938,10.105269
2020-09-02,12.086999893188477,10.109905
2020-09-03,12.097999572753906,10.1419935
2020-09-04,12.11299991607666,10.17409
2020-09-08,12.130249977111816,10.210647
2020-09-09,12.13224983215332,10.21893
2020-09-10,12.201749801635742,10.2510195
2020-09-11,12.296500205993652,10.279495
2020-09-14,12.343999862670898,10.331742
2020-09-15,12.347000122070312,10.347005
2020-09-16,12.399999618530272,10.377147
