Date,Adj Close,Guess Adj Close
2018-05-30,3.914239645004273,3.8222208
2018-05-31,3.925398826599121,3.826101
2018-06-01,3.931846618652344,3.8286452
2018-06-04,3.933184146881103,3.8309352
2018-06-05,3.933416843414306,3.8350496
2018-06-06,3.9353187084198,3.8358786
2018-06-07,3.947717666625977,3.8373349
2018-06-08,3.958036422729492,3.848685
2018-06-11,3.961467981338501,3.8586369
2018-06-12,3.9654924869537354,3.8656218
2018-06-13,3.965573072433472,3.875957
2018-06-14,3.971524715423584,3.8805566
2018-06-15,3.9766106605529785,3.886322
2018-06-18,3.977918863296509,3.8930354
2018-06-19,3.982143640518189,3.895936
2018-06-20,4.000194072723389,3.9033406
2018-06-21,4.006002426147461,3.9152293
2018-06-22,4.010714054107666,3.9167213
2018-06-25,4.021162509918213,3.9286182
2018-06-26,4.02253532409668,3.939246
2018-06-27,4.0318498611450195,3.9434378
2018-06-28,4.034451961517334,3.9440057
2018-06-29,4.0370683670043945,3.9502132
2018-07-02,4.044771671295166,3.9512405
2018-07-03,4.052865028381348,3.9522328
2018-07-05,4.056702613830566,3.9552948
2018-07-06,4.073587894439697,3.9733815
2018-07-09,4.0815558433532715,3.9757018
2018-07-10,4.084102153778076,3.9776344
2018-07-11,4.098703861236572,3.9782581
2018-07-12,4.109918117523193,3.9828577
2018-07-13,4.111875057220459,3.987943
2018-07-16,4.129770278930664,4.0059757
2018-07-17,4.132503509521484,4.0342193
2018-07-18,4.152385711669922,4.0360346
2018-07-19,4.154505729675293,4.038614
2018-07-20,4.157106399536133,4.0397396
2018-07-23,4.165555953979492,4.0462074
2018-07-24,4.1671929359436035,4.0602975
2018-07-25,4.172018051147461,4.0711117
2018-07-26,4.1858811378479,4.0886745
2018-07-27,4.186184883117676,4.112615
2018-07-30,4.190845012664795,4.123302
2018-07-31,4.193143367767334,4.1245675
2018-08-01,4.194072246551514,4.129955
2018-08-02,4.198288917541504,4.132397
2018-08-03,4.215420722961426,4.13658
2018-08-06,4.216783046722412,4.1382456
2018-08-07,4.217746734619141,4.1420507
2018-08-08,4.224854469299316,4.1438527
2018-08-09,4.229428291320801,4.145486
2018-08-10,4.244339466094971,4.1467643
2018-08-13,4.255523204803467,4.158139
2018-08-14,4.2577595710754395,4.161241
2018-08-15,4.2617363929748535,4.162228
2018-08-16,4.272920608520508,4.1682186
2018-08-17,4.292075157165527,4.1702924
2018-08-20,4.296057224273682,4.1802597
2018-08-21,4.2973408699035645,4.180809
2018-08-22,4.3047637939453125,4.183911
2018-08-23,4.308956623077393,4.186677
2018-08-24,4.313973426818848,4.206691
2018-08-27,4.317448616027832,4.206657
2018-08-28,4.328645706176758,4.2103777
2018-08-29,4.32936429977417,4.2130847
2018-08-30,4.330386161804199,4.216606
2018-08-31,4.3447442054748535,4.217875
2018-09-04,4.349542617797852,4.2198577
2018-09-05,4.350958347320557,4.2269206
2018-09-06,4.360400676727295,4.232813
2018-09-07,4.361884117126465,4.23661
2018-09-10,4.365620136260986,4.247643
2018-09-11,4.381495475769043,4.257109
2018-09-12,4.390678882598877,4.2575855
2018-09-13,4.400114059448242,4.2607336
2018-09-14,4.4017863273620605,4.2834272
2018-09-17,4.406320571899414,4.284419
2018-09-18,4.408999443054199,4.2862897
2018-09-19,4.411736011505127,4.306801
2018-09-20,4.420965671539307,4.3065176
2018-09-21,4.433876037597656,4.3178325
2018-09-24,4.440178394317627,4.3180766
2018-09-25,4.444324493408203,4.321853
2018-09-26,4.451747894287109,4.33043
2018-09-27,4.457458019256592,4.33897
2018-09-28,4.464657783508301,4.3395643
2018-10-01,4.471441745758057,4.3405614
2018-10-02,4.47741174697876,4.354395
2018-10-03,4.480049133300781,4.3542676
2018-10-04,4.4831342697143555,4.3642216
2018-10-05,4.490347862243652,4.3830566
2018-10-08,4.493205547332764,4.386033
2018-10-09,4.495572090148926,4.385866
2018-10-10,4.504528045654297,4.387019
2018-10-11,4.510499477386475,4.387169
2018-10-12,4.524980545043945,4.3949695
2018-10-15,4.526171684265137,4.395691
2018-10-16,4.526918411254883,4.399989
2018-10-17,4.542853832244873,4.419949
2018-10-18,4.543101787567139,4.420353
2018-10-19,4.547570705413818,4.437211
2018-10-22,4.553287982940674,4.462935
2018-10-23,4.557019233703613,4.4680867
2018-10-24,4.566188335418701,4.478751
2018-10-25,4.58413553237915,4.4794126
2018-10-26,4.585054874420166,4.4888687
2018-10-29,4.585628509521484,4.4952393
2018-10-30,4.585628509521484,4.5106144
2018-10-31,4.59854793548584,4.518663
2018-11-01,4.624774932861328,4.5389395
2018-11-02,4.62692403793335,4.5423794
2018-11-05,4.639916896820068,4.547196
2018-11-06,4.640357971191406,4.5595245
2018-11-07,4.649349689483643,4.5645533
2018-11-08,4.672189235687256,4.580411
2018-11-09,4.6734299659729,4.603569
2018-11-12,4.678643226623535,4.6038694
2018-11-13,4.682366847991943,4.609828
2018-11-14,4.695662021636963,4.6137786
2018-11-15,4.698254108428955,4.617399
2018-11-16,4.716872215270996,4.618925
2018-11-19,4.733256816864014,4.634121
2018-11-20,4.738872051239014,4.6446476
2018-11-21,4.740208625793457,4.664303
2018-11-23,4.745668888092041,4.6763587
2018-11-26,4.754854679107666,4.6751556
2018-11-27,4.76106071472168,4.6770496
2018-11-28,4.768755912780762,4.67828
2018-11-29,4.83141565322876,4.6825027
2018-11-30,4.833406448364258,4.6869583
2018-12-03,4.853307723999023,4.704241
2018-12-04,4.866243839263916,4.7154727
2018-12-06,4.876194477081299,4.716989
2018-12-07,4.885150909423828,4.715624
2018-12-10,4.885182857513428,4.7243547
2018-12-11,4.892426013946533,4.7295885
2018-12-12,4.897339344024658,4.7308674
2018-12-13,4.912435054779053,4.7426023
2018-12-14,4.929879665374756,4.7733927
2018-12-17,4.937705039978027,4.7733088
2018-12-18,4.940182209014893,4.794636
2018-12-19,5.000829219818115,4.7974987
2018-12-20,5.014008522033691,4.81001
2018-12-21,5.029121398925781,4.81224
2018-12-24,5.039887428283691,4.811923
2018-12-26,5.048096656799316,4.8252077
2018-12-27,5.050086975097656,4.8437376
2018-12-28,5.0523529052734375,4.8446813
2018-12-31,5.079690933227539,4.8588777
2019-01-02,5.08839750289917,4.8595
2019-01-03,5.095266819000244,4.8697567
2019-01-04,5.103194236755371,4.870696
2019-01-07,5.125339984893799,4.873823
2019-01-08,5.144372463226318,4.9294453
2019-01-09,5.149027347564697,4.932795
2019-01-10,5.16526985168457,4.9333954
2019-01-11,5.169000148773193,4.9349833
2019-01-14,5.169826984405518,4.9382668
2019-01-15,5.174224376678467,4.940669
2019-01-16,5.178950786590576,4.9413233
2019-01-17,5.1829328536987305,4.9432487
2019-01-18,5.188652992248535,4.9508657
2019-01-22,5.196713924407959,4.9554
2019-01-23,5.209410190582275,4.962818
2019-01-24,5.213642597198486,4.9664516
2019-01-25,5.214526653289795,4.969938
2019-01-28,5.214526653289795,4.9704914
2019-01-29,5.219002723693848,4.9810715
2019-01-30,5.2231011390686035,4.9819946
2019-01-31,5.228705883026123,4.9858236
2019-02-01,5.228800296783447,4.993646
2019-02-04,5.23666524887085,5.017519
2019-02-05,5.246369361877441,5.0317054
2019-02-06,5.246389865875244,5.03659
2019-02-07,5.253581523895264,5.0515738
2019-02-08,5.254334926605225,5.054656
2019-02-11,5.280947685241699,5.0681067
2019-02-12,5.2820329666137695,5.082303
2019-02-13,5.282106399536133,5.0850315
2019-02-14,5.282106399536133,5.100152
2019-02-15,5.284754276275635,5.099406
2019-02-19,5.296431064605713,5.1021585
2019-02-20,5.298218250274658,5.103768
2019-02-21,5.301647186279297,5.106723
2019-02-22,5.305194854736328,5.109915
2019-02-25,5.324426174163818,5.1214404
2019-02-26,5.326793670654297,5.134016
2019-02-27,5.3271684646606445,5.1362286
2019-02-28,5.330352306365967,5.1365895
2019-03-01,5.361283779144287,5.1391687
2019-03-04,5.379221439361572,5.14342
2019-03-05,5.388394832611084,5.145262
2019-03-06,5.39587926864624,5.1456966
2019-03-07,5.398367881774902,5.165023
2019-03-08,5.403456211090088,5.165326
2019-03-11,5.410815238952637,5.167119
2019-03-12,5.412308692932129,5.1764927
2019-03-13,5.43322229385376,5.17631
2019-03-14,5.443270683288574,5.1781015
2019-03-15,5.469913959503174,5.182911
2019-03-18,5.473625659942627,5.188033
2019-03-19,5.476539134979248,5.1921353
2019-03-20,5.477338790893555,5.1951885
2019-03-21,5.478080749511719,5.193091
2019-03-22,5.488528251647949,5.2030554
2019-03-25,5.490012168884277,5.209614
2019-03-26,5.503101825714111,5.2090645
2019-03-27,5.514246940612793,5.2271523
2019-03-28,5.531556606292725,5.2329435
2019-03-29,5.539943218231201,5.236765
2019-04-01,5.54144811630249,5.23971
2019-04-02,5.550351619720459,5.2469378
2019-04-03,5.557276725769043,5.252963
2019-04-04,5.565183162689209,5.25513
2019-04-05,5.573101043701172,5.2601852
2019-04-08,5.576318264007568,5.2668304
2019-04-09,5.5763726234436035,5.2727995
2019-04-10,5.578363418579102,5.277052
2019-04-11,5.578543186187744,5.279501
2019-04-12,5.580524444580078,5.294541
2019-04-15,5.598343372344971,5.299407
2019-04-16,5.598343372344971,5.307747
2019-04-17,5.600073337554932,5.3092833
2019-04-18,5.600568771362305,5.310355
2019-04-22,5.605250835418701,5.3167057
2019-04-23,5.620611667633057,5.3216405
2019-04-24,5.639132022857666,5.324525
2019-04-25,5.6396660804748535,5.32961
2019-04-26,5.658172607421875,5.3407145
2019-04-29,5.6594624519348145,5.3589735
2019-04-30,5.667628288269043,5.364342
2019-05-01,5.677455902099609,5.3769007
2019-05-02,5.68342399597168,5.3832016
2019-05-03,5.6905694007873535,5.3836293
2019-05-06,5.713796138763428,5.3975935
2019-05-07,5.728242874145508,5.4047413
2019-05-08,5.72825288772583,5.4062757
2019-05-09,5.728500843048096,5.4084888
2019-05-10,5.730728626251221,5.411856
2019-05-13,5.739285945892334,5.4157515
2019-05-14,5.746070384979248,5.4366326
2019-05-15,5.752888202667236,5.4565077
2019-05-16,5.764878273010254,5.472828
2019-05-17,5.765372276306152,5.4812746
2019-05-20,5.774897575378418,5.482775
2019-05-21,5.779101848602295,5.488929
2019-05-22,5.783754348754883,5.4934688
2019-05-23,5.805210113525391,5.501937
2019-05-24,5.825109481811523,5.518999
2019-05-28,5.831194877624512,5.5235395
2019-05-29,5.831282138824463,5.526744
2019-05-30,5.831302642822266,5.537812
2019-05-31,5.836532115936279,5.538259
2019-06-03,5.844883441925049,5.544512
2019-06-04,5.849009990692139,5.5489416
2019-06-05,5.853216648101807,5.549523
2019-06-06,5.8579421043396,5.575713
2019-06-07,5.861926078796387,5.5745106
2019-06-10,5.864264488220215,5.578267
2019-06-11,5.865751266479492,5.5888433
2019-06-12,5.87711238861084,5.61001
2019-06-13,5.8779616355896,5.61365
2019-06-14,5.886073112487793,5.62792
2019-06-17,5.897027015686035,5.6633787
2019-06-18,5.90175724029541,5.668972
2019-06-19,5.908191204071045,5.679965
2019-06-20,5.91557502746582,5.6820593
2019-06-21,5.920719146728516,5.6824408
2019-06-24,5.9341139793396,5.697528
2019-06-25,5.940596103668213,5.7061357
2019-06-26,5.945576190948486,5.707348
2019-06-27,5.947511672973633,5.71563
2019-06-28,5.9547858238220215,5.7389956
2019-07-01,5.959266662597656,5.7466245
2019-07-02,5.96358060836792,5.7470474
2019-07-03,5.963802337646484,5.7590675
2019-07-05,5.968033790588379,5.761837
2019-07-08,5.970263481140137,5.7619476
2019-07-09,5.972488880157471,5.764859
2019-07-10,5.972710132598877,5.7756257
2019-07-11,5.973208904266357,5.7813725
2019-07-12,5.9799299240112305,5.7835546
2019-07-15,5.9831671714782715,5.7842712
2019-07-16,5.9843668937683105,5.801031
2019-07-17,5.98441219329834,5.8069243
2019-07-18,5.984613418579102,5.8187203
2019-07-19,5.988326072692871,5.826806
2019-07-22,5.991781711578369,5.827511
2019-07-23,5.992037296295166,5.828675
2019-07-24,5.992284297943115,5.828694
2019-07-25,5.997971534729004,5.8335834
2019-07-26,5.999451160430908,5.834584
2019-07-29,6.002411842346191,5.8383718
2019-07-30,6.005646705627441,5.8404098
2019-07-31,6.010103702545166,5.8428416
2019-08-01,6.0174970626831055,5.8486695
2019-08-02,6.021566390991211,5.851017
2019-08-05,6.03010892868042,5.851418
2019-08-06,6.043753147125244,5.8554716
2019-08-07,6.044768810272217,5.8564477
2019-08-08,6.049692630767822,5.8697453
2019-08-09,6.050135612487793,5.8709664
2019-08-12,6.055001735687256,5.8806953
2019-08-13,6.061854362487793,5.8859634
2019-08-14,6.0628437995910645,5.889661
2019-08-15,6.070725440979004,5.8948913
2019-08-16,6.075925350189209,5.8951864
2019-08-19,6.076419353485107,5.8984356
2019-08-20,6.078579902648926,5.9035387
2019-08-21,6.082500457763672,5.913126
2019-08-22,6.085572719573975,5.920782
2019-08-23,6.085821151733398,5.922529
2019-08-26,6.086723327636719,5.924805
2019-08-27,6.087554454803467,5.9265413
2019-08-28,6.088789939880371,5.934746
2019-08-29,6.090190887451172,5.938341
2019-08-30,6.095890998840332,5.94147
2019-09-03,6.101658821105957,5.9417048
2019-09-04,6.102708339691162,5.9565444
2019-09-05,6.1045451164245605,5.9583297
2019-09-06,6.107780456542969,5.9828434
2019-09-09,6.112873077392578,5.98493
2019-09-10,6.113620281219482,5.9848843
2019-09-11,6.114039421081543,6.003605
2019-09-12,6.118523120880127,6.0082283
2019-09-13,6.119595050811768,6.023588
2019-09-16,6.124001502990723,6.02666
2019-09-17,6.12895393371582,6.0478544
2019-09-18,6.129201889038086,6.056875
2019-09-19,6.12962007522583,6.0668592
2019-09-20,6.12962007522583,6.073002
2019-09-23,6.1329145431518555,6.0762463
2019-09-24,6.136630535125732,6.079193
2019-09-25,6.139695644378662,6.0997396
2019-09-26,6.145543575286865,6.105089
2019-09-27,6.15065336227417,6.1225185
2019-09-30,6.152456283569336,6.124614
2019-10-01,6.153622627258301,6.1523776
2019-10-02,6.155107498168945,6.154379
2019-10-03,6.155200004577637,6.1724153
2019-10-04,6.156191349029541,6.1770067
2019-10-07,6.1581711769104,6.1809845
2019-10-08,6.159693241119385,6.2013493
2019-10-09,6.169955253601074,6.2019367
2019-10-10,6.171542167663574,6.202897
2019-10-11,6.172286510467529,6.2127028
2019-10-14,6.172623157501221,6.224419
2019-10-15,6.173274517059326,6.2394314
2019-10-16,6.17336893081665,6.2469673
2019-10-17,6.175502300262451,6.2550225
2019-10-18,6.1758928298950195,6.2604427
2019-10-21,6.180347442626953,6.2611384
2019-10-22,6.19618558883667,6.2645683
2019-10-23,6.197269439697266,6.270714
2019-10-24,6.198163986206055,6.276373
2019-10-25,6.205463886260986,6.2789307
2019-10-28,6.205982685089111,6.282853
2019-10-29,6.207204818725586,6.283772
2019-10-30,6.2121500968933105,6.285339
2019-10-31,6.213634490966797,6.286067
2019-11-01,6.2205681800842285,6.2944336
2019-11-04,6.226644992828369,6.3043947
2019-11-05,6.232204914093018,6.319833
2019-11-06,6.235857963562012,6.327821
2019-11-07,6.236413955688477,6.3299007
2019-11-08,6.240128040313721,6.3304186
2019-11-11,6.240375518798828,6.333846
2019-11-12,6.242109298706055,6.3442736
2019-11-13,6.242827892303467,6.347665
2019-11-14,6.244338035583496,6.364627
2019-11-15,6.263491630554199,6.370081
2019-11-18,6.264145374298096,6.3736477
2019-11-19,6.2705841064453125,6.3777113
2019-11-20,6.2723164558410645,6.381942
2019-11-21,6.273200511932373,6.383631
2019-11-22,6.2814788818359375,6.405524
2019-11-25,6.289896011352539,6.4162908
2019-11-26,6.292398452758789,6.421655
2019-11-27,6.295109272003174,6.436784
2019-11-29,6.29563570022583,6.44191
2019-12-02,6.298381805419922,6.452644
2019-12-03,6.308714866638184,6.456649
2019-12-04,6.309952735900879,6.4606314
2019-12-05,6.318918228149414,6.4802628
2019-12-06,6.3293137550354,6.483503
2019-12-09,6.329713344573975,6.4996996
2019-12-10,6.341645240783691,6.5013933
2019-12-11,6.350065231323242,6.5079513
2019-12-12,6.362196922302246,6.5100303
2019-12-13,6.363891124725342,6.538977
2019-12-16,6.366159915924072,6.5488806
2019-12-17,6.374330520629883,6.5515423
2019-12-18,6.378786563873291,6.5626707
2019-12-19,6.398595809936523,6.563748
2019-12-20,6.407982349395752,6.5699954
2019-12-23,6.414937973022461,6.5770354
2019-12-24,6.436955451965332,6.5832114
2019-12-26,6.441926956176758,6.589779
2019-12-27,6.452572822570801,6.6003933
2019-12-30,6.453068256378174,6.608822
2019-12-31,6.4731245040893555,6.6121345
2020-01-02,6.494171142578125,6.617072
2020-01-03,6.494914531707764,6.6263094
2020-01-06,6.497142791748047,6.635298
2020-01-07,6.5015974044799805,6.639585
2020-01-08,6.503639221191406,6.648648
2020-01-09,6.507541656494141,6.6527557
2020-01-10,6.509520530700684,6.654746
2020-01-13,6.523900985717773,6.658407
2020-01-14,6.526707649230957,6.6795645
2020-01-15,6.546803951263428,6.689974
2020-01-16,6.550221920013428,6.6996403
2020-01-17,6.557804107666016,6.706499
2020-01-21,6.563251972198486,6.7105823
2020-01-22,6.563748359680176,6.747446
2020-01-23,6.56523323059082,6.7628527
2020-01-24,6.566413879394531,6.764372
2020-01-27,6.567956447601318,6.7734547
2020-01-28,6.578486919403076,6.7813463
2020-01-29,6.582449913024902,6.788454
2020-01-30,6.584183216094971,6.8114038
2020-01-31,6.596817970275879,6.8217735
2020-02-03,6.607079029083252,6.831378
2020-02-04,6.608811378479004,6.8385954
2020-02-05,6.612675189971924,6.8486013
2020-02-06,6.615985870361328,6.8545103
2020-02-07,6.623458385467529,6.8627033
2020-02-10,6.624565601348877,6.875192
2020-02-11,6.627195358276367,6.8816943
2020-02-12,6.644384860992432,6.903526
2020-02-13,6.649587154388428,6.9304094
2020-02-14,6.649864673614502,6.942632
2020-02-18,6.663315773010254,6.947351
2020-02-19,6.669290065765381,6.9543777
2020-02-20,6.6855082511901855,6.956013
2020-02-21,6.685983180999756,6.972993
2020-02-24,6.713634014129639,6.9790154
2020-02-25,6.714247226715088,6.989579
2020-02-26,6.722103595733643,6.9942694
2020-02-27,6.7221760749816895,7.020698
2020-02-28,6.727584362030029,7.033761
2020-03-02,6.735057830810547,7.034749
2020-03-03,6.738030910491943,7.038952
2020-03-04,6.740289688110352,7.0535555
2020-03-05,6.741237640380859,7.076788
2020-03-06,6.756363391876221,7.0907836
2020-03-09,6.758344650268555,7.096552
2020-03-10,6.7850565910339355,7.1058455
2020-03-11,6.78633975982666,7.122609
2020-03-12,6.793771266937256,7.1535287
2020-03-13,6.803477764129639,7.173672
2020-03-16,6.806159019470215,7.1778603
2020-03-17,6.807796478271484,7.20005
2020-03-18,6.831408500671387,7.213191
2020-03-19,6.848274230957031,7.2220745
2020-03-20,6.882464408874512,7.228169
2020-03-23,6.88601541519165,7.2419705
2020-03-24,6.897574424743652,7.2782965
2020-03-25,6.899310111999512,7.282338
2020-03-26,6.91912841796875,7.2917986
2020-03-27,6.9535651206970215,7.299966
2020-03-30,6.961987018585205,7.312873
2020-03-31,6.995870590209961,7.31999
2020-04-01,7.028383255004883,7.338092
2020-04-02,7.044197082519531,7.376982
2020-04-03,7.073343276977539,7.3809
2020-04-06,7.074836254119873,7.4078465
2020-04-07,7.087292671203613,7.419842
2020-04-08,7.097254276275635,7.440038
2020-04-09,7.103446960449219,7.4515696
2020-04-13,7.128145694732666,7.467798
2020-04-14,7.150565147399902,7.475138
2020-04-15,7.16860294342041,7.5001483
2020-04-16,7.213837623596191,7.521755
2020-04-17,7.214504241943359,7.5304084
2020-04-20,7.256185531616211,7.53979
2020-04-21,7.257929801940918,7.574711
2020-04-22,7.28084659576416,7.582087
2020-04-23,7.281845092773437,7.578917
2020-04-24,7.317217350006104,7.6294956
2020-04-27,7.321057796478272,7.6538877
2020-04-28,7.341131687164307,7.660926
2020-04-29,7.383297920227051,7.671091
2020-04-30,7.400418281555176,7.7073855
2020-05-01,7.41810417175293,7.7271786
2020-05-04,7.4347944259643555,7.7376127
2020-05-05,7.594470500946045,7.7746024
2020-05-06,7.685279846191406,7.8184237
2020-05-07,7.7521538734436035,7.834549
2020-05-08,7.77457332611084,7.84809
2020-05-11,7.784538269042969,7.924953
2020-05-12,7.834654808044434,7.969842
2020-05-13,8.001760482788086,8.000161
2020-05-14,8.036633491516113,8.071704
2020-05-15,8.456624984741211,8.169621
2020-05-18,8.460360527038574,8.221371
2020-05-19,8.49473762512207,8.298839
2020-05-20,8.686548233032227,8.32971
2020-05-21,8.718932151794434,8.37347
2020-05-22,8.738112449645996,8.382036
2020-05-26,8.739109992980957,8.392982
2020-05-27,8.743841171264648,8.443883
2020-05-28,8.768768310546875,8.457612
2020-05-29,8.7739839553833,8.476184
2020-06-01,8.774731636047363,8.498942
2020-06-02,8.777490615844727,8.511121
2020-06-03,8.793663024902344,8.538093
2020-06-04,8.843733787536621,8.561746
2020-06-05,8.892128944396973,8.577781
2020-06-08,8.90459156036377,8.592851
2020-06-09,8.937895774841309,8.625572
2020-06-10,8.99394416809082,8.660954
2020-06-11,9.017736434936523,8.688506
2020-06-12,9.040167808532717,8.706473
2020-06-15,9.126398086547852,8.733798
2020-06-16,9.145087242126465,8.766115
2020-06-17,9.171256065368652,8.814734
2020-06-18,9.189200401306152,8.843293
2020-06-19,9.206645965576172,8.891858
2020-06-22,9.207143783569336,8.965695
2020-06-23,9.23231315612793,8.99874
2020-06-24,9.337482452392578,9.007549
2020-06-25,9.420472145080566,9.046837
2020-06-26,9.46034812927246,9.1034155
2020-06-29,9.468077659606934,9.13683
2020-06-30,9.496984481811523,9.189208
2020-07-01,9.50022315979004,9.21021
2020-07-02,9.58221435546875,9.259696
2020-07-06,9.80850601196289,9.365316
2020-07-07,9.84090518951416,9.413941
2020-07-08,10.020840644836426,9.447574
2020-07-09,10.098098754882812,9.492368
2020-07-10,10.103086471557615,9.509369
2020-07-13,10.16264820098877,9.553162
2020-07-14,10.169628143310549,9.566691
2020-07-15,10.18358039855957,9.589958
2020-07-16,10.18407917022705,9.639933
2020-07-17,10.195295333862305,9.670894
2020-07-20,10.296229362487791,9.701311
2020-07-21,10.34457778930664,9.720227
2020-07-22,10.388938903808594,9.756669
2020-07-23,10.406135559082031,9.771028
2020-07-24,10.432801246643066,9.779347
2020-07-27,10.44650936126709,9.796248
2020-07-28,10.47616481781006,9.856673
2020-07-29,10.477911949157717,9.930146
2020-07-30,10.58083724975586,9.978347
2020-07-31,10.581583976745604,10.039649
2020-08-03,10.816100120544434,10.131534
2020-08-04,10.975848197937012,10.161447
2020-08-05,11.130117416381836,10.184753
2020-08-06,11.164508819580078,10.231986
2020-08-07,11.192670822143556,10.248605
2020-08-10,11.215970993041992,10.272684
2020-08-11,11.251484870910645,10.30948
2020-08-12,11.30008316040039,10.334449
2020-08-13,11.404508590698242,10.389271
2020-08-14,11.407245635986328,10.413254
2020-08-17,11.488702774047852,10.439048
2020-08-18,11.527870178222656,10.519336
2020-08-19,11.563899993896484,10.559127
2020-08-20,11.574618339538574,10.593104
2020-08-21,11.65853500366211,10.610648
2020-08-24,11.876319885253906,10.621537
2020-08-25,11.879331588745115,10.681207
2020-08-26,11.948250770568848,10.705087
2020-08-27,11.955243110656738,10.717067
2020-08-28,12.039159774780272,10.726911
2020-08-31,12.064136505126951,10.744706
2020-09-01,12.089486122131348,10.7683525
2020-09-02,12.100574493408203,10.771417
2020-09-03,12.103068351745604,10.804429
2020-09-04,12.127074241638184,10.835733
2020-09-08,12.130123138427734,10.871967
