Date,Close,Guess Close
2018-03-22,3.7314999103546143,3.3847382
2018-03-23,3.732249975204468,3.3856735
2018-03-26,3.7467501163482666,3.3873203
2018-03-27,3.7487499713897705,3.3876657
2018-03-28,3.7517499923706055,3.3983967
2018-03-29,3.760999917984009,3.3985808
2018-04-02,3.7660000324249263,3.4008787
2018-04-03,3.768749952316284,3.4030397
2018-04-04,3.7697501182556152,3.4037185
2018-04-05,3.779249906539917,3.4086163
2018-04-06,3.786250114440918,3.4095423
2018-04-09,3.786999940872192,3.4125721
2018-04-10,3.7929999828338623,3.414437
2018-04-11,3.793750047683716,3.4235706
2018-04-12,3.7939999103546143,3.4254992
2018-04-13,3.7964999675750737,3.4286458
2018-04-16,3.8012499809265137,3.4293602
2018-04-17,3.805000066757202,3.4358718
2018-04-18,3.808749914169311,3.436903
2018-04-19,3.816499948501587,3.4391062
2018-04-20,3.822000026702881,3.4411275
2018-04-23,3.822000026702881,3.4473128
2018-04-24,3.825000047683716,3.4498436
2018-04-25,3.8262500762939458,3.4512184
2018-04-26,3.828000068664551,3.4543827
2018-04-27,3.843250036239624,3.4591029
2018-04-30,3.847249984741211,3.4706867
2018-05-01,3.8524999618530273,3.4714544
2018-05-02,3.8545000553131104,3.4724963
2018-05-03,3.8564999103546143,3.4750106
2018-05-04,3.8632500171661377,3.4820473
2018-05-07,3.876499891281128,3.4821942
2018-05-08,3.8852500915527344,3.4891717
2018-05-09,3.89424991607666,3.490554
2018-05-10,3.901249885559082,3.4920716
2018-05-11,3.911250114440918,3.4921038
2018-05-14,3.913000106811523,3.4935532
2018-05-15,3.913249969482422,3.4950714
2018-05-16,3.9159998893737793,3.496895
2018-05-17,3.91950011253357,3.4994628
2018-05-18,3.9232499599456783,3.5000079
2018-05-21,3.927500009536743,3.5001395
2018-05-22,3.9277501106262207,3.5089157
2018-05-23,3.9302499294281006,3.5127776
2018-05-24,3.93274998664856,3.5147953
2018-05-25,3.933500051498413,3.5188775
2018-05-29,3.934000015258789,3.5258706
2018-05-30,3.946000099182129,3.5260758
2018-05-31,3.9565000534057617,3.528235
2018-06-01,3.9572501182556152,3.5296113
2018-06-04,3.961250066757202,3.530878
2018-06-05,3.963749885559082,3.5331388
2018-06-06,3.967250108718872,3.5336974
2018-06-07,3.979749917984009,3.534434
2018-06-08,3.9814999103546143,3.5405746
2018-06-11,3.989000082015991,3.5458295
2018-06-12,3.989500045776367,3.549626
2018-06-13,4.001500129699707,3.5552151
2018-06-14,4.0017499923706055,3.5579994
2018-06-15,4.003749847412109,3.561113
2018-06-18,4.004749774932861,3.564736
2018-06-19,4.0057501792907715,3.5664625
2018-06-20,4.028500080108643,3.5703924
2018-06-21,4.029749870300293,3.5767925
2018-06-22,4.0304999351501465,3.5776794
2018-06-25,4.045000076293945,3.5838697
2018-06-26,4.051000118255615,3.5894144
2018-06-27,4.055749893188477,3.591769
2018-06-28,4.060999870300293,3.5922208
2018-06-29,4.063000202178955,3.59571
2018-07-02,4.068749904632568,3.5963595
2018-07-03,4.080749988555908,3.5970943
2018-07-05,4.085750102996826,3.5987794
2018-07-06,4.104249954223633,3.6086192
2018-07-09,4.10575008392334,3.6100864
2018-07-10,4.110750198364258,3.6111023
2018-07-11,4.123000144958496,3.6115408
2018-07-12,4.136250019073486,3.6139984
2018-07-13,4.138999938964844,3.6172009
2018-07-16,4.154250144958496,3.6266859
2018-07-17,4.1570000648498535,3.641865
2018-07-18,4.175000190734863,3.6428401
2018-07-19,4.177000045776367,3.6442788
2018-07-20,4.1817498207092285,3.6452205
2018-07-23,4.187749862670898,3.6493037
2018-07-24,4.190249919891357,3.656991
2018-07-25,4.196750164031982,3.6627839
2018-07-26,4.210999965667725,3.671971
2018-07-27,4.2154998779296875,3.6849568
2018-07-30,4.2179999351501465,3.690838
2018-07-31,4.218999862670898,3.6915665
2018-08-01,4.2204999923706055,3.6946092
2018-08-02,4.223750114440918,3.696531
2018-08-03,4.24275016784668,3.6987517
2018-08-06,4.245250225067139,3.700198
2018-08-07,4.250999927520752,3.7026932
2018-08-08,4.254499912261963,3.70397
2018-08-09,4.254749774932861,3.7052653
2018-08-10,4.269499778747559,3.7057695
2018-08-13,4.280749797821045,3.7125022
2018-08-14,4.2829999923706055,3.714781
2018-08-15,4.2870001792907715,3.715435
2018-08-16,4.294000148773193,3.7190628
2018-08-17,4.3132500648498535,3.7200305
2018-08-20,4.317249774932861,3.7266016
2018-08-21,4.326000213623047,3.726859
2018-08-22,4.327750205993652,3.7290304
2018-08-23,4.334499835968018,3.731231
2018-08-24,4.3445000648498535,3.7443929
2018-08-27,4.3480000495910645,3.744506
2018-08-28,4.349999904632568,3.7471502
2018-08-29,4.351749897003174,3.7500331
2018-08-30,4.360000133514404,3.7524674
2018-08-31,4.370500087738037,3.753373
2018-09-04,4.370999813079834,3.7550008
2018-09-05,4.3767499923706055,3.759864
2018-09-06,4.386250019073486,3.7636142
2018-09-07,4.391499996185303,3.7661457
2018-09-10,4.392749786376953,3.7737026
2018-09-11,4.412499904632568,3.7795606
2018-09-12,4.421750068664551,3.7804224
2018-09-13,4.423500061035156,3.782945
2018-09-14,4.430749893188477,3.7986646
2018-09-17,4.431250095367432,3.7999222
2018-09-18,4.433499813079834,3.8015091
2018-09-19,4.4375,3.8161001
2018-09-20,4.452250003814697,3.8153832
2018-09-21,4.455749988555908,3.8231547
2018-09-24,4.466249942779541,3.8231823
2018-09-25,4.4664998054504395,3.826313
2018-09-26,4.483250141143799,3.8318317
2018-09-27,4.488999843597412,3.837446
2018-09-28,4.493500232696533,3.8380544
2018-10-01,4.496250152587891,3.8391237
2018-10-02,4.499499797821045,3.8488007
2018-10-03,4.505249977111816,3.8485255
2018-10-04,4.511750221252441,3.855319
2018-10-05,4.512499809265137,3.8681123
2018-10-08,4.517749786376953,3.870493
2018-10-09,4.525000095367432,3.8704808
2018-10-10,4.526750087738037,3.8712406
2018-10-11,4.532750129699707,3.8714116
2018-10-12,4.548500061035156,3.8763437
2018-10-15,4.54925012588501,3.8768928
2018-10-16,4.557000160217285,3.8802695
2018-10-17,4.574999809265137,3.8940403
2018-10-18,4.575250148773193,3.8960412
2018-10-19,4.57574987411499,3.9085143
2018-10-22,4.579500198364258,3.9267895
2018-10-23,4.579750061035156,3.9304862
2018-10-24,4.598499774932861,3.9374669
2018-10-25,4.606750011444092,3.9387832
2018-10-26,4.608250141143799,3.9471004
2018-10-29,4.608250141143799,3.9528222
2018-10-30,4.617499828338623,3.9632719
2018-10-31,4.640500068664551,3.9685495
2018-11-01,4.649750232696533,3.9834719
2018-11-02,4.65749979019165,3.985763
2018-11-05,4.663249969482422,3.9893086
2018-11-06,4.672749996185303,3.9983325
2018-11-07,4.682250022888184,4.002918
2018-11-08,4.705249786376953,4.014117
2018-11-09,4.706500053405762,4.0321136
2018-11-12,4.711750030517578,4.032849
2018-11-13,4.7154998779296875,4.0376706
2018-11-14,4.731500148773193,4.0404596
2018-11-15,4.738500118255615,4.043313
2018-11-16,4.750249862670898,4.04493
2018-11-19,4.762249946594238,4.0561113
2018-11-20,4.766749858856201,4.064618
2018-11-21,4.773749828338623,4.080213
2018-11-23,4.779250144958496,4.090603
2018-11-26,4.78849983215332,4.0927534
2018-11-27,4.794750213623047,4.094068
2018-11-28,4.802499771118164,4.0964255
2018-11-29,4.855249881744385,4.097957
2018-11-30,4.857250213623047,4.1023498
2018-12-03,4.8772501945495605,4.1170473
2018-12-04,4.890250205993652,4.126479
2018-12-06,4.90024995803833,4.1278834
2018-12-07,4.909249782562256,4.129981
2018-12-10,4.909999847412109,4.1376753
2018-12-11,4.921500205993652,4.142279
2018-12-12,4.929749965667725,4.1433682
2018-12-13,4.957250118255615,4.1532784
2018-12-14,4.982749938964844,4.175914
2018-12-17,4.983749866485596,4.1781335
2018-12-18,4.985249996185303,4.195964
2018-12-19,5.0254998207092285,4.1953626
2018-12-20,5.059750080108643,4.204263
2018-12-21,5.0647501945495605,4.2073483
2018-12-24,5.070499897003174,4.208027
2018-12-26,5.072999954223633,4.218906
2018-12-27,5.074999809265137,4.234775
2018-12-28,5.074999809265137,4.237158
2018-12-31,5.104750156402588,4.248695
2019-01-02,5.113500118255615,4.2486424
2019-01-03,5.141749858856201,4.254519
2019-01-04,5.143750190734863,4.255397
2019-01-07,5.149750232696533,4.258135
2019-01-08,5.169750213623047,4.3032427
2019-01-09,5.1907501220703125,4.3044233
2019-01-10,5.191500186920166,4.305499
2019-01-11,5.194499969482422,4.308479
2019-01-14,5.196000099182129,4.3110194
2019-01-15,5.199749946594238,4.314618
2019-01-16,5.204500198364258,4.3160257
2019-01-17,5.208499908447266,4.3175254
2019-01-18,5.214250087738037,4.324286
2019-01-22,5.218500137329102,4.328184
2019-01-23,5.231249809265137,4.3336835
2019-01-24,5.235499858856201,4.337649
2019-01-25,5.240250110626221,4.340844
2019-01-28,5.240250110626221,4.341792
2019-01-29,5.244750022888184,4.3512573
2019-01-30,5.254499912261963,4.351674
2019-01-31,5.262499809265137,4.3551774
2019-02-01,5.270750045776367,4.36094
2019-02-04,5.272250175476074,4.3806863
2019-02-05,5.276500225067139,4.391822
2019-02-06,5.2795000076293945,4.395797
2019-02-07,5.294250011444092,4.4068737
2019-02-08,5.3042497634887695,4.4096212
2019-02-11,5.3042497634887695,4.421675
2019-02-12,5.307000160217285,4.4342265
2019-02-13,5.3117499351501465,4.437864
2019-02-14,5.317249774932861,4.4507594
2019-02-15,5.324250221252441,4.452125
2019-02-19,5.339749813079834,4.453873
2019-02-20,5.34250020980835,4.456718
2019-02-21,5.344749927520752,4.459781
2019-02-22,5.3495001792907715,4.4626107
2019-02-25,5.356249809265137,4.4756975
2019-02-26,5.373000144958496,4.4874105
2019-02-27,5.385000228881836,4.488793
2019-02-28,5.385250091552734,4.490069
2019-03-01,5.407750129699707,4.4904046
2019-03-04,5.416500091552734,4.4949994
2019-03-05,5.418499946594238,4.4970775
2019-03-06,5.425000190734863,4.4982314
2019-03-07,5.4317498207092285,4.5159607
2019-03-08,5.433499813079834,4.51944
2019-03-11,5.438000202178955,4.5220346
2019-03-12,5.452750205993652,4.5300026
2019-03-13,5.455999851226807,4.531243
2019-03-14,5.502749919891357,4.5286603
2019-03-15,5.526249885559082,4.5311627
2019-03-18,5.526500225067139,4.5363736
2019-03-19,5.53000020980835,4.5403357
2019-03-20,5.530250072479248,4.5436387
2019-03-21,5.533750057220459,4.5449295
2019-03-22,5.5345001220703125,4.5559535
2019-03-25,5.548500061035156,4.5615735
2019-03-26,5.550000190734863,4.5618024
2019-03-27,5.57450008392334,4.5761356
2019-03-28,5.5920000076293945,4.579753
2019-03-29,5.5970001220703125,4.583946
2019-04-01,5.59975004196167,4.5873647
2019-04-02,5.601749897003174,4.594131
2019-04-03,5.6020002365112305,4.5995936
2019-04-04,5.611000061035156,4.6014295
2019-04-05,5.618000030517578,4.6048408
2019-04-08,5.622499942779541,4.610831
2019-04-09,5.628749847412109,4.615867
2019-04-10,5.630499839782715,4.6194615
2019-04-11,5.633749961853027,4.6226144
2019-04-12,5.638000011444092,4.6359696
2019-04-15,5.639500141143799,4.639517
2019-04-16,5.656000137329102,4.6443143
2019-04-17,5.656000137329102,4.647462
2019-04-18,5.657750129699707,4.649575
2019-04-22,5.658249855041504,4.655668
2019-04-23,5.678500175476074,4.6580105
2019-04-24,5.697750091552734,4.6605806
2019-04-25,5.70074987411499,4.666204
2019-04-26,5.707250118255615,4.6748376
2019-04-29,5.717750072479248,4.68852
2019-04-30,5.71999979019165,4.6935153
2019-05-01,5.72599983215332,4.7043343
2019-05-02,5.729249954223633,4.7091346
2019-05-03,5.737750053405762,4.709459
2019-05-06,5.752749919891357,4.719333
2019-05-07,5.7804999351501465,4.7237945
2019-05-08,5.78725004196167,4.725482
2019-05-09,5.787499904632568,4.727742
2019-05-10,5.789750099182129,4.731213
2019-05-13,5.802000045776367,4.7335143
2019-05-14,5.80525016784668,4.749931
2019-05-15,5.808000087738037,4.7656264
2019-05-16,5.8157501220703125,4.778646
2019-05-17,5.824250221252441,4.7845736
2019-05-20,5.824749946594238,4.786207
2019-05-21,5.8379998207092285,4.790663
2019-05-22,5.842249870300293,4.798676
2019-05-23,5.864999771118164,4.803641
2019-05-24,5.8782501220703125,4.814677
2019-05-28,5.882500171661377,4.819691
2019-05-29,5.884500026702881,4.824244
2019-05-30,5.886499881744385,4.832725
2019-05-31,5.891250133514404,4.833236
2019-06-03,5.89300012588501,4.8378506
2019-06-04,5.894999980926514,4.841716
2019-06-05,5.901750087738037,4.8419976
2019-06-06,5.908750057220459,4.8598676
2019-06-07,5.909249782562256,4.8630614
2019-06-10,5.910749912261963,4.86634
2019-06-11,5.91349983215332,4.8763633
2019-06-12,5.921000003814697,4.892632
2019-06-13,5.921750068664551,4.8964634
2019-06-14,5.922500133514404,4.9085274
2019-06-17,5.926499843597412,4.936678
2019-06-18,5.938499927520752,4.940904
2019-06-19,5.9654998779296875,4.946448
2019-06-20,5.9704999923706055,4.9479566
2019-06-21,5.972750186920166,4.9485655
2019-06-24,5.976500034332275,4.9614005
2019-06-25,5.978000164031982,4.9694114
2019-06-26,5.979750156402588,4.970382
2019-06-27,5.984250068664551,4.978046
2019-06-28,5.988249778747559,4.997848
2019-07-01,5.9977498054504395,5.003287
2019-07-02,5.9982500076293945,5.0058618
2019-07-03,6.005000114440918,5.01572
2019-07-05,6.0082502365112305,5.018725
2019-07-08,6.009500026702881,5.018952
2019-07-09,6.012499809265137,5.0219483
2019-07-10,6.020999908447266,5.03079
2019-07-11,6.021500110626221,5.0374126
2019-07-12,6.025000095367432,5.0393033
2019-07-15,6.0295000076293945,5.0416126
2019-07-16,6.0355000495910645,5.055408
2019-07-17,6.037749767303467,5.0603943
2019-07-18,6.046000003814697,5.0701413
2019-07-19,6.046249866485596,5.0775704
2019-07-22,6.049749851226807,5.0783596
2019-07-23,6.050000190734863,5.079615
2019-07-24,6.053750038146973,5.0802135
2019-07-25,6.053999900817871,5.084681
2019-07-26,6.056000232696533,5.0860114
2019-07-29,6.067500114440918,5.088305
2019-07-30,6.067999839782715,5.0906296
2019-07-31,6.0682501792907715,5.0937486
2019-08-01,6.075500011444092,5.1001663
2019-08-02,6.076499938964844,5.1027236
2019-08-05,6.076749801635742,5.1035304
2019-08-06,6.083250045776367,5.106927
2019-08-07,6.0960001945495605,5.1070933
2019-08-08,6.097750186920166,5.1197944
2019-08-09,6.103250026702881,5.1203423
2019-08-12,6.105999946594238,5.129294
2019-08-13,6.107999801635742,5.134397
2019-08-14,6.111999988555908,5.13757
2019-08-15,6.120500087738037,5.142024
2019-08-16,6.121500015258789,5.143179
2019-08-19,6.1332502365112305,5.145122
2019-08-20,6.136000156402588,5.1499043
2019-08-21,6.138500213623047,5.1583066
2019-08-22,6.138999938964844,5.1665053
2019-08-23,6.139249801635742,5.1684265
2019-08-26,6.140500068664551,5.1706376
2019-08-27,6.142250061035156,5.1728663
2019-08-28,6.144999980926514,5.1801
2019-08-29,6.145249843597412,5.183702
2019-08-30,6.145750045776367,5.187205
2019-09-03,6.148250102996826,5.188022
2019-09-04,6.148499965667725,5.202605
2019-09-05,6.15024995803833,5.204766
2019-09-06,6.151500225067139,5.226481
2019-09-09,6.161749839782715,5.227655
2019-09-10,6.161749839782715,5.228066
2019-09-11,6.162499904632568,5.2448497
2019-09-12,6.16349983215332,5.24964
2019-09-13,6.1645002365112305,5.2636127
2019-09-16,6.171249866485596,5.2662225
2019-09-17,6.178249835968018,5.2861485
2019-09-18,6.182000160217285,5.294311
2019-09-19,6.1832499504089355,5.303615
2019-09-20,6.1882500648498535,5.310185
2019-09-23,6.188499927520752,5.3145976
2019-09-24,6.192249774932861,5.318379
2019-09-25,6.192749977111816,5.3472457
2019-09-26,6.192749977111816,5.355667
2019-09-27,6.196000099182129,5.377372
2019-09-30,6.198500156402588,5.379976
2019-10-01,6.199250221252441,5.4113917
2019-10-02,6.204999923706055,5.4131856
2019-10-03,6.214000225067139,5.430981
2019-10-04,6.214749813079834,5.4364414
2019-10-07,6.2170000076293945,5.440829
2019-10-08,6.217750072479248,5.461222
2019-10-09,6.218500137329102,5.4621377
2019-10-10,6.223249912261963,5.462789
2019-10-11,6.2270002365112305,5.471976
2019-10-14,6.229499816894531,5.4833593
2019-10-15,6.231249809265137,5.498207
2019-10-16,6.23199987411499,5.5053296
2019-10-17,6.23199987411499,5.512794
2019-10-18,6.232999801635742,5.5176477
2019-10-21,6.233500003814697,5.518389
2019-10-22,6.235249996185303,5.521461
2019-10-23,6.239500045776367,5.5267186
2019-10-24,6.24399995803833,5.531411
2019-10-25,6.252749919891357,5.533296
2019-10-28,6.260000228881836,5.5367064
2019-10-29,6.26200008392334,5.5387197
2019-10-30,6.26200008392334,5.540439
2019-10-31,6.265500068664551,5.5410495
2019-11-01,6.269000053405762,5.548821
2019-11-04,6.272250175476074,5.5578156
2019-11-05,6.273749828338623,5.570205
2019-11-06,6.280749797821045,5.5758605
2019-11-07,6.289750099182129,5.577214
2019-11-08,6.292500019073486,5.5776057
2019-11-11,6.296750068664551,5.579956
2019-11-12,6.299499988555908,5.588449
2019-11-13,6.30049991607666,5.5915565
2019-11-14,6.300749778747559,5.605415
2019-11-15,6.302499771118164,5.609737
2019-11-18,6.304749965667725,5.612258
2019-11-19,6.315000057220459,5.6147137
2019-11-20,6.3182501792907715,5.6175113
2019-11-21,6.321499824523926,5.618459
2019-11-22,6.324749946594238,5.6352673
2019-11-25,6.331250190734863,5.6425157
2019-11-26,6.333000183105469,5.646569
2019-11-27,6.342249870300293,5.6572156
2019-11-29,6.350749969482422,5.66044
2019-12-02,6.356249809265137,5.668856
2019-12-03,6.363249778747559,5.6710734
2019-12-04,6.369750022888184,5.673286
2019-12-05,6.370999813079834,5.6880965
2019-12-06,6.383999824523926,5.690611
2019-12-09,6.386750221252441,5.7024403
2019-12-10,6.394499778747559,5.7034516
2019-12-11,6.4029998779296875,5.7077746
2019-12-12,6.411499977111816,5.709326
2019-12-13,6.423749923706055,5.727802
2019-12-16,6.427750110626221,5.73482
2019-12-17,6.431000232696533,5.7366557
2019-12-18,6.435999870300293,5.7444606
2019-12-19,6.440499782562256,5.745069
2019-12-20,6.4604997634887695,5.7487073
2019-12-23,6.475749969482422,5.7526975
2019-12-24,6.4770002365112305,5.7571645
2019-12-26,6.5032501220703125,5.7578588
2019-12-27,6.5042500495910645,5.7658787
2019-12-30,6.515500068664551,5.770808
2019-12-31,6.5269999504089355,5.773082
2020-01-02,6.535749912261963,5.7759247
2020-01-03,6.551249980926514,5.7810817
2020-01-06,6.557000160217285,5.786372
2020-01-07,6.557750225067139,5.789023
2020-01-08,6.559999942779541,5.7942233
2020-01-09,6.564499855041504,5.7963734
2020-01-10,6.570499897003174,5.79791
2020-01-13,6.572500228881836,5.799839
2020-01-14,6.573750019073486,5.810818
2020-01-15,6.574250221252441,5.8160615
2020-01-16,6.586249828338623,5.820769
2020-01-17,6.590000152587891,5.8250184
2020-01-21,6.621250152587891,5.82422
2020-01-22,6.6267499923706055,5.8431354
2020-01-23,6.6272501945495605,5.8525887
2020-01-24,6.628749847412109,5.8534446
2020-01-27,6.631499767303467,5.858069
2020-01-28,6.638500213623047,5.8622365
2020-01-29,6.639750003814697,5.8660116
2020-01-30,6.642499923706055,5.876982
2020-01-31,6.64424991607666,5.8815846
2020-02-03,6.647250175476074,5.886445
2020-02-04,6.651000022888184,5.8914366
2020-02-05,6.6570000648498535,5.8963385
2020-02-06,6.671000003814697,5.8986197
2020-02-07,6.672749996185303,5.90272
2020-02-10,6.672999858856201,5.9091325
2020-02-11,6.673749923706055,5.912324
2020-02-12,6.684999942779541,5.9227796
2020-02-13,6.691249847412109,5.93653
2020-02-14,6.697249889373779,5.9431357
2020-02-18,6.704999923706055,5.9456544
2020-02-19,6.710000038146973,5.9500613
2020-02-20,6.710249900817871,5.9523597
2020-02-21,6.737750053405762,5.960003
2020-02-24,6.746250152587891,5.9655557
2020-02-25,6.746500015258789,5.9720683
2020-02-26,6.7517499923706055,5.9764075
2020-02-27,6.769499778747559,5.993111
2020-02-28,6.7754998207092285,6.0016103
2020-03-02,6.7835001945495605,6.001879
2020-03-03,6.796500205993652,6.0044823
2020-03-04,6.799499988555908,6.0147576
2020-03-05,6.805500030517578,6.029876
2020-03-06,6.813499927520752,6.0391555
2020-03-09,6.817999839782715,6.0446978
2020-03-10,6.820000171661377,6.052855
2020-03-11,6.831999778747559,6.0656114
2020-03-12,6.832250118255615,6.0898156
2020-03-13,6.848249912261963,6.1047587
2020-03-16,6.859499931335449,6.107929
2020-03-17,6.868249893188477,6.123073
2020-03-18,6.897500038146973,6.131372
2020-03-19,6.910749912261963,6.138845
2020-03-20,6.910749912261963,6.143664
2020-03-23,6.945250034332275,6.1560874
2020-03-24,6.9604997634887695,6.1875944
2020-03-25,6.962250232696533,6.190022
2020-03-26,6.982250213623047,6.19782
2020-03-27,7.017000198364258,6.2068944
2020-03-30,7.020999908447266,6.218361
2020-03-31,7.0254998207092285,6.224709
2020-04-01,7.069499969482422,6.241572
2020-04-02,7.09250020980835,6.2768664
2020-04-03,7.098750114440918,6.278706
2020-04-06,7.100249767303467,6.297889
2020-04-07,7.112750053405762,6.305921
2020-04-08,7.153749942779541,6.3229823
2020-04-09,7.1620001792907715,6.3325925
2020-04-13,7.16825008392334,6.3416963
2020-04-14,7.176249980926514,6.3481603
2020-04-15,7.234000205993652,6.3732047
2020-04-16,7.239749908447266,6.3887334
2020-04-17,7.244750022888184,6.3952484
2020-04-20,7.282249927520752,6.404276
2020-04-21,7.283999919891357,6.428363
2020-04-22,7.307000160217285,6.4341826
2020-04-23,7.308000087738037,6.4299874
2020-04-24,7.343500137329102,6.4724135
2020-04-27,7.351749897003174,6.4920907
2020-04-28,7.367499828338623,6.4992623
2020-04-29,7.414249897003174,6.510899
2020-04-30,7.427000045776367,6.5383763
2020-05-01,7.44474983215332,6.5558424
2020-05-04,7.46150016784668,6.564231
2020-05-05,7.621749877929688,6.608458
2020-05-06,7.71750020980835,6.6477704
2020-05-07,7.78000020980835,6.6649413
2020-05-08,7.802499771118164,6.6782336
2020-05-11,7.8125,6.7363343
2020-05-12,7.867499828338623,6.7776003
2020-05-13,8.030500411987305,6.8213997
2020-05-14,8.065500259399414,6.88129
2020-05-15,8.487000465393066,6.9988346
2020-05-18,8.490750312805176,7.0311484
2020-05-19,8.525250434875488,7.118687
2020-05-20,8.71774959564209,7.17453
2020-05-21,8.750249862670898,7.2293553
2020-05-22,8.766500473022461,7.2372985
2020-05-26,8.769499778747559,7.245931
2020-05-27,8.775250434875488,7.2913632
2020-05-28,8.796250343322754,7.3051934
2020-05-29,8.805000305175781,7.3214087
2020-06-01,8.805500030517578,7.3385015
2020-06-02,8.806249618530273,7.3464017
2020-06-03,8.825249671936035,7.372827
2020-06-04,8.875499725341797,7.3987317
2020-06-05,8.920000076293945,7.4190063
2020-06-08,8.932499885559082,7.4280024
2020-06-09,8.970000267028809,7.454641
2020-06-10,9.026249885559082,7.4917226
2020-06-11,9.04599952697754,7.518909
2020-06-12,9.068499565124512,7.541586
2020-06-15,9.154999732971191,7.578604
2020-06-16,9.173749923706056,7.610356
2020-06-17,9.199999809265137,7.672797
2020-06-18,9.218000411987305,7.7020907
2020-06-19,9.23550033569336,7.736875
2020-06-22,9.236000061035156,7.7982163
2020-06-23,9.261249542236328,7.8291717
2020-06-24,9.36674976348877,7.8559146
2020-06-25,9.449999809265137,7.904738
2020-06-26,9.489999771118164,7.958964
2020-06-29,9.497750282287598,7.986884
2020-06-30,9.52674961090088,8.048761
2020-07-01,9.529999732971191,8.061156
2020-07-02,9.612250328063965,8.122959
2020-07-06,9.83924961090088,8.247005
2020-07-07,9.871749877929688,8.281532
2020-07-08,10.052249908447266,8.326263
2020-07-09,10.12975025177002,8.381243
2020-07-10,10.134750366210938,8.398604
2020-07-13,10.194499969482422,8.441741
2020-07-14,10.201499938964844,8.452655
2020-07-15,10.215499877929688,8.474032
2020-07-16,10.215999603271484,8.515854
2020-07-17,10.227250099182127,8.543175
2020-07-20,10.328499794006348,8.587865
2020-07-21,10.376999855041504,8.616769
2020-07-22,10.421500205993652,8.65557
2020-07-23,10.438750267028809,8.671138
2020-07-24,10.465499877929688,8.686524
2020-07-27,10.479249954223633,8.699931
2020-07-28,10.508999824523926,8.753655
2020-07-29,10.510749816894531,8.818353
2020-07-30,10.61400032043457,8.871851
2020-07-31,10.614749908447266,8.92946
2020-08-03,10.850000381469728,9.05272
2020-08-04,11.010250091552734,9.100297
2020-08-05,11.164999961853027,9.141048
2020-08-06,11.19950008392334,9.180232
2020-08-07,11.22700023651123,9.202619
2020-08-10,11.227749824523926,9.216302
2020-08-11,11.286749839782717,9.258626
2020-08-12,11.33549976348877,9.299291
2020-08-13,11.440250396728516,9.350141
2020-08-14,11.442999839782717,9.362441
2020-08-17,11.5,9.401742
2020-08-18,11.564000129699709,9.479996
2020-08-19,11.586000442504885,9.510991
2020-08-20,11.593250274658203,9.537168
2020-08-21,11.670000076293944,9.556706
2020-08-24,11.887999534606934,9.603019
2020-08-25,11.913000106811523,9.649009
2020-08-26,11.960000038146973,9.6780615
2020-08-27,11.967000007629396,9.691794
2020-08-28,12.050999641418455,9.710778
2020-08-31,12.076000213623049,9.724673
2020-09-01,12.123749732971191,9.763761
2020-09-02,12.138500213623049,9.769603
2020-09-03,12.138999938964844,9.802609
