Date,Volume,Guess Volume
2020-12-29,411440400.0,11.901097
2020-12-30,411660000.0,11.917476
2020-12-31,411912000.0,11.938947
2021-01-04,411968000.0,11.945119
2021-01-05,412026000.0,11.949961
2021-01-06,412056000.0,11.955207
2021-01-07,412386000.0,11.9794655
2021-01-08,412393000.0,11.982547
2021-01-11,412587000.0,11.9980955
2021-01-12,412720000.0,12.011027
2021-01-13,413054000.0,12.036428
2021-01-14,413240000.0,12.051045
2021-01-15,413638100.0,12.080859
2021-01-19,413776000.0,12.091198
2021-01-20,414120000.0,12.117328
2021-01-21,414422000.0,12.14125
2021-01-22,414564000.0,12.151786
2021-01-25,414596000.0,12.1552
2021-01-26,415039000.0,12.189399
2021-01-27,415300000.0,12.208486
2021-01-28,415447000.0,12.219281
2021-01-29,416308000.0,12.282266
2021-02-01,416784000.0,12.317586
2021-02-02,416820000.0,12.323583
2021-02-03,416954000.0,12.334452
2021-02-04,417524000.0,12.379138
2021-02-05,417735000.0,12.398372
2021-02-08,417737000.0,12.400796
2021-02-09,417772000.0,12.404506
2021-02-10,418084000.0,12.427448
2021-02-11,418146000.0,12.433694
2021-02-12,418428000.0,12.45568
2021-02-16,419091000.0,12.503125
2021-02-17,419092000.0,12.506646
2021-02-18,419168000.0,12.5152235
2021-02-19,419880000.0,12.566945
2021-02-22,420108000.0,12.584963
2021-02-23,420122000.0,12.587535
2021-02-24,420575000.0,12.619639
2021-02-25,420591000.0,12.623084
2021-02-26,421212000.0,12.667783
2021-03-01,421245000.0,12.671967
2021-03-02,421890000.0,12.71902
2021-03-03,421968000.0,12.72562
2021-03-04,422176000.0,12.741335
2021-03-05,422406000.0,12.759945
2021-03-08,422416000.0,12.76203
2021-03-09,423092000.0,12.810655
2021-03-10,424160000.0,12.8881235
2021-03-11,424192000.0,12.895944
2021-03-12,424270000.0,12.906222
2021-03-15,424280000.0,12.911515
2021-03-16,424610000.0,12.935836
2021-03-17,424641000.0,12.941255
2021-03-18,424663000.0,12.945329
2021-03-19,425494000.0,13.004692
2021-03-22,425787500.0,13.026694
2021-03-23,426636000.0,13.087287
2021-03-24,426805000.0,13.102011
2021-03-25,427241000.0,13.132865
2021-03-26,427244000.0,13.136365
2021-03-29,427502000.0,13.155223
2021-03-30,427508000.0,13.161889
2021-03-31,427713000.0,13.177161
2021-04-01,427717000.0,13.180094
2021-04-05,427796000.0,13.187828
2021-04-06,427968000.0,13.208413
2021-04-07,428066000.0,13.217312
2021-04-08,428176000.0,13.227387
2021-04-09,428348000.0,13.241437
2021-04-12,428356000.0,13.243623
2021-04-13,428508000.0,13.255967
2021-04-14,428944000.0,13.290401
2021-04-15,429366000.0,13.322324
2021-04-16,429494000.0,13.339652
2021-04-19,430016000.0,13.378205
2021-04-20,430584000.0,13.421079
2021-04-21,431324000.0,13.476938
2021-04-22,431415000.0,13.486909
2021-04-23,431637000.0,13.504406
2021-04-26,431929000.0,13.527225
2021-04-27,432260000.0,13.555199
2021-04-28,432535000.0,13.578961
2021-04-29,432747000.0,13.596145
2021-04-30,432817000.0,13.605752
2021-05-03,433064000.0,13.626762
2021-05-04,433298000.0,13.646398
2021-05-05,433330000.0,13.652362
2021-05-06,433933000.0,13.698059
2021-05-07,434160000.0,13.719449
2021-05-10,434428000.0,13.753137
2021-05-11,434436000.0,13.758833
2021-05-12,434624000.0,13.774701
2021-05-13,434687000.0,13.782407
2021-05-14,434744000.0,13.78882
2021-05-17,434965000.0,13.809788
2021-05-18,435128000.0,13.82504
2021-05-19,435162000.0,13.832446
2021-05-20,435181000.0,13.841639
2021-05-21,435212000.0,13.848384
2021-05-24,435408000.0,13.867276
2021-05-25,435460000.0,13.873342
2021-05-26,436615000.0,13.960958
2021-05-27,436637000.0,13.966409
2021-05-28,437135000.0,14.003797
2021-06-01,437321000.0,14.026628
2021-06-02,437342000.0,14.0314665
2021-06-03,437372000.0,14.036227
2021-06-04,437429000.0,14.048001
2021-06-07,437543000.0,14.058329
2021-06-08,437593000.0,14.06532
2021-06-09,438392000.0,14.128599
2021-06-10,438559000.0,14.143184
2021-06-11,438688000.0,14.156573
2021-06-14,439624000.0,14.223477
2021-06-15,439972000.0,14.254034
2021-06-16,440092000.0,14.2638235
2021-06-17,440424000.0,14.292948
2021-06-18,440920000.0,14.335521
2021-06-21,441422400.0,14.375491
2021-06-22,441588000.0,14.396557
2021-06-23,442192000.0,14.447778
2021-06-24,442904000.0,14.505687
2021-06-25,442956000.0,14.5135355
2021-06-28,443077000.0,14.526748
2021-06-29,443144000.0,14.536014
2021-06-30,444436000.0,14.63358
2021-07-01,444772000.0,14.665166
2021-07-02,444935000.0,14.681024
2021-07-06,445360000.0,14.717583
2021-07-07,445440000.0,14.725292
2021-07-08,446259000.0,14.804382
2021-07-09,446404000.0,14.824607
2021-07-12,446708000.0,14.855022
2021-07-13,446799000.0,14.869326
2021-07-14,447224000.0,14.901202
2021-07-15,447260000.0,14.9124365
2021-07-16,447287000.0,14.925837
2021-07-19,447792000.0,14.974183
2021-07-20,448101100.0,15.008489
2021-07-21,448320000.0,15.036735
2021-07-22,448548000.0,15.059241
2021-07-23,449372000.0,15.122289
2021-07-26,449388000.0,15.128639
2021-07-27,449405000.0,15.141819
2021-07-28,449537000.0,15.153601
2021-07-29,449580000.0,15.168836
2021-07-30,449760000.0,15.186627
2021-08-02,450104000.0,15.212598
2021-08-03,450588000.0,15.249253
2021-08-04,450736000.0,15.262203
2021-08-05,450821000.0,15.274906
2021-08-06,450828000.0,15.277504
2021-08-09,451153000.0,15.308704
2021-08-10,451240000.0,15.320274
2021-08-11,452076000.0,15.381951
2021-08-12,452197000.0,15.392105
2021-08-13,452395000.0,15.417155
2021-08-16,452441000.0,15.426389
2021-08-17,452932000.0,15.466762
2021-08-18,452955000.0,15.470766
2021-08-19,452960000.0,15.478832
2021-08-20,452994000.0,15.485295
2021-08-23,453023300.0,15.490355
2021-08-24,453795000.0,15.546693
2021-08-25,453892000.0,15.559063
2021-08-26,454186000.0,15.591306
2021-08-27,454414000.0,15.613152
2021-08-30,454704000.0,15.638605
2021-08-31,454920000.0,15.662446
2021-09-01,454964000.0,15.678114
2021-09-02,455116000.0,15.692151
2021-09-03,455436000.0,15.720122
2021-09-07,455963000.0,15.771365
2021-09-08,455976000.0,15.777293
2021-09-09,456235000.0,15.798872
2021-09-10,456896000.0,15.849593
2021-09-13,457076000.0,15.86658
2021-09-14,457328000.0,15.888196
2021-09-15,457376000.0,15.902829
2021-09-16,457666000.0,15.927174
2021-09-17,458483000.0,15.990678
2021-09-20,460026000.0,16.105005
2021-09-21,460067000.0,16.109648
2021-09-22,460244000.0,16.125637
2021-09-23,461149000.0,16.194166
2021-09-24,461480000.0,16.223293
2021-09-27,461604000.0,16.23856
2021-09-28,461847000.0,16.25978
2021-09-29,462175000.0,16.291555
2021-09-30,463188000.0,16.37398
2021-10-01,463487000.0,16.399448
2021-10-04,463680000.0,16.41701
2021-10-05,463830000.0,16.435177
2021-10-06,463840000.0,16.446074
2021-10-07,464412000.0,16.493292
2021-10-08,464444000.0,16.502274
2021-10-11,464902000.0,16.538256
2021-10-12,465140000.0,16.562449
2021-10-13,465232000.0,16.575712
2021-10-14,465248000.0,16.586912
2021-10-15,465338000.0,16.59687
2021-10-18,465888000.0,16.638622
2021-10-19,466220000.0,16.666842
2021-10-20,467972000.0,16.795769
2021-10-21,468488000.0,16.834276
2021-10-22,468670000.0,16.851492
2021-10-25,468974000.0,16.881021
2021-10-26,469060000.0,16.896795
2021-10-27,469312000.0,16.939438
2021-10-28,469680000.0,16.967295
2021-10-29,470104000.0,17.000088
2021-11-01,470536000.0,17.035017
2021-11-02,470850000.0,17.062923
2021-11-03,470977000.0,17.091063
2021-11-04,471384000.0,17.122532
2021-11-05,471708000.0,17.152193
2021-11-08,471820000.0,17.164913
2021-11-09,471941000.0,17.179682
2021-11-10,471996000.0,17.188574
2021-11-11,472153000.0,17.217508
2021-11-12,472588000.0,17.25749
2021-11-15,472804000.0,17.292309
2021-11-16,472866000.0,17.304903
2021-11-17,472890000.0,17.313457
2021-11-18,473069000.0,17.331888
2021-11-19,473174200.0,17.349686
2021-11-22,473292000.0,17.363583
2021-11-23,473908000.0,17.411516
2021-11-24,473966000.0,17.423477
2021-11-26,474115000.0,17.438715
2021-11-29,474372000.0,17.46081
2021-11-30,474394000.0,17.467333
2021-12-01,474646000.0,17.491043
2021-12-02,474866000.0,17.51016
2021-12-03,474910000.0,17.52158
2021-12-06,474919000.0,17.526087
2021-12-07,475228000.0,17.55691
2021-12-08,475384000.0,17.574713
2021-12-09,475497000.0,17.588251
2021-12-10,475551000.0,17.593817
2021-12-13,475751000.0,17.620638
2021-12-14,476060900.0,17.647274
2021-12-15,476469000.0,17.68342
2021-12-16,476578000.0,17.706175
2021-12-17,477155100.0,17.759405
2021-12-20,477200000.0,17.772032
2021-12-21,477266000.0,17.781412
2021-12-22,477319000.0,17.793684
2021-12-23,478094000.0,17.866339
2021-12-27,478204000.0,17.886444
2021-12-28,478232000.0,17.897003
2021-12-29,478530000.0,17.924334
2021-12-30,478542000.0,17.934465
2021-12-31,478576000.0,17.94631
2022-01-03,478644000.0,17.960604
2022-01-04,478884000.0,17.982983
2022-01-05,479063000.0,18.013397
2022-01-06,479135000.0,18.024193
2022-01-07,479236000.0,18.034132
2022-01-10,479388000.0,18.048058
2022-01-11,479820000.0,18.086725
2022-01-12,479948000.0,18.102148
2022-01-13,480136000.0,18.126448
2022-01-14,480264000.0,18.141977
2022-01-18,480372000.0,18.152157
2022-01-19,480748000.0,18.196426
2022-01-20,480984000.0,18.22176
2022-01-21,481277000.0,18.252459
2022-01-24,481325000.0,18.26307
2022-01-25,481744000.0,18.302828
2022-01-26,481748000.0,18.308512
2022-01-27,482027500.0,18.339296
2022-01-28,482352000.0,18.36999
2022-01-31,482731000.0,18.410704
2022-02-01,482777000.0,18.42175
2022-02-02,483089000.0,18.446585
2022-02-03,483356000.0,18.492382
2022-02-04,483716000.0,18.52289
2022-02-07,483812000.0,18.54685
2022-02-08,483824000.0,18.552532
2022-02-09,484159000.0,18.585878
2022-02-10,484368000.0,18.61724
2022-02-11,485352000.0,18.699608
2022-02-14,485898000.0,18.750254
2022-02-15,486341000.0,18.788555
2022-02-16,486612000.0,18.81042
2022-02-17,486833300.0,18.829649
2022-02-18,486992000.0,18.847399
2022-02-22,487350000.0,18.874899
2022-02-23,488315000.0,18.950964
2022-02-24,488464000.0,18.967562
2022-02-25,488507000.0,18.98631
2022-02-28,488611000.0,19.003256
2022-03-01,488825000.0,19.024012
2022-03-02,488984000.0,19.038786
2022-03-03,489527000.0,19.083967
2022-03-04,489535000.0,19.098536
2022-03-07,490564000.0,19.17672
2022-03-08,491650000.0,19.255028
2022-03-09,491996000.0,19.28412
2022-03-10,492072000.0,19.296951
2022-03-11,492590000.0,19.341972
2022-03-14,492705000.0,19.356499
2022-03-15,492742000.0,19.36975
2022-03-16,492903000.0,19.383402
2022-03-17,493060000.0,19.40014
2022-03-18,493436000.0,19.43561
2022-03-21,493868000.0,19.484892
2022-03-22,494548000.0,19.54621
2022-03-23,495180000.0,19.59522
2022-03-24,495327000.0,19.60985
2022-03-25,495400000.0,19.618494
2022-03-28,495436000.0,19.63114
2022-03-29,495575000.0,19.650505
2022-03-30,496132000.0,19.698603
2022-03-31,496204000.0,19.720354
2022-04-01,496888000.0,19.778906
2022-04-04,497000000.0,19.797522
2022-04-05,497676000.0,19.848219
2022-04-06,498017000.0,19.87902
2022-04-07,498064000.0,19.888914
2022-04-08,499296000.0,19.983887
2022-04-11,499460000.0,20.000116
2022-04-12,499524000.0,20.014523
2022-04-13,499964000.0,20.055815
2022-04-14,500065000.0,20.070654
2022-04-18,500256000.0,20.098509
2022-04-19,500271000.0,20.106451
2022-04-20,500435000.0,20.123768
2022-04-21,500840000.0,20.155882
2022-04-22,500932000.0,20.168226
2022-04-25,501148000.0,20.190605
2022-04-26,501233000.0,20.203588
2022-04-27,501257000.0,20.21292
2022-04-28,502120000.0,20.280708
2022-04-29,502320000.0,20.305878
2022-05-02,503036000.0,20.358273
2022-05-03,503101000.0,20.369467
2022-05-04,503300000.0,20.393324
2022-05-05,503448000.0,20.413376
2022-05-06,503547000.0,20.426699
2022-05-09,503973000.0,20.464457
2022-05-10,504231000.0,20.491503
2022-05-11,504917000.0,20.54667
2022-05-12,505482000.0,20.606123
2022-05-13,505496000.0,20.616636
2022-05-16,505524000.0,20.628643
2022-05-17,505776000.0,20.653315
2022-05-18,506392000.0,20.700588
2022-05-19,506476000.0,20.717688
2022-05-20,506616000.0,20.743307
2022-05-23,506831000.0,20.769283
2022-05-24,507131000.0,20.794886
2022-05-25,507289000.0,20.815752
2022-05-26,508752000.0,20.93428
2022-05-27,509327000.0,20.983656
2022-05-31,509728000.0,21.022608
2022-06-01,510488000.0,21.080038
2022-06-02,510924000.0,21.129808
2022-06-03,511102000.0,21.154352
2022-06-06,511316000.0,21.184412
2022-06-07,511352000.0,21.196154
2022-06-08,511616000.0,21.21712
2022-06-09,511998000.0,21.25126
2022-06-10,512208000.0,21.272263
2022-06-13,512657000.0,21.310598
2022-06-14,512781000.0,21.32696
2022-06-15,513184000.0,21.370163
2022-06-16,513200000.0,21.384497
2022-06-17,513573000.0,21.417654
2022-06-21,513648000.0,21.443665
2022-06-22,515015000.0,21.540981
2022-06-23,515154000.0,21.570646
2022-06-24,515412000.0,21.594093
2022-06-27,515456000.0,21.61077
2022-06-28,516356000.0,21.680674
2022-06-29,516943000.0,21.743933
2022-06-30,517235000.0,21.771608
2022-07-01,517457000.0,21.7959
2022-07-05,517768400.0,21.835497
2022-07-06,517969000.0,21.859016
2022-07-07,518080000.0,21.876158
2022-07-08,518264000.0,21.90445
2022-07-11,518344000.0,21.917315
2022-07-12,518925000.0,21.96763
2022-07-13,519224000.0,22.019312
2022-07-14,519384000.0,22.043753
2022-07-15,519784000.0,22.08416
2022-07-18,520639000.0,22.156279
2022-07-19,521040000.0,22.186476
2022-07-20,521446000.0,22.218239
2022-07-21,521824000.0,22.255667
2022-07-22,521918000.0,22.275122
2022-07-25,522661000.0,22.330713
2022-07-26,523116000.0,22.36834
2022-07-27,523131000.0,22.371376
2022-07-28,523140000.0,22.378426
2022-07-29,523156000.0,22.390406
2022-08-01,523440000.0,22.432545
2022-08-02,523462300.0,22.447119
2022-08-03,523625000.0,22.469519
2022-08-04,523876000.0,22.498693
2022-08-05,524020000.0,22.518328
2022-08-08,524160000.0,22.534988
2022-08-09,524282000.0,22.545938
2022-08-10,524385000.0,22.560844
2022-08-11,524486000.0,22.574986
2022-08-12,524781000.0,22.604122
2022-08-15,524818000.0,22.610445
2022-08-16,524880000.0,22.618357
2022-08-17,525004000.0,22.63286
2022-08-18,525212000.0,22.648775
2022-08-19,525564000.0,22.683086
2022-08-22,525701000.0,22.698725
2022-08-23,526247000.0,22.74196
2022-08-24,526580000.0,22.767479
2022-08-25,527154000.0,22.811949
2022-08-26,527451000.0,22.840456
2022-08-29,527852000.0,22.877735
2022-08-30,528016000.0,22.892859
2022-08-31,528402000.0,22.928423
2022-09-01,528570000.0,22.949251
2022-09-02,528592000.0,22.952967
2022-09-06,528866000.0,22.996145
2022-09-07,529066000.0,23.015678
2022-09-08,529608000.0,23.055048
2022-09-09,530142000.0,23.097536
2022-09-12,530181000.0,23.103868
2022-09-13,530948000.0,23.164482
2022-09-14,531512000.0,23.21677
2022-09-15,532163000.0,23.27184
2022-09-16,532763000.0,23.320824
2022-09-19,532953000.0,23.350378
2022-09-20,533085000.0,23.361502
2022-09-21,533796000.0,23.425692
2022-09-22,533867000.0,23.440647
2022-09-23,534364000.0,23.491411
2022-09-26,535716000.0,23.592962
2022-09-27,535751000.0,23.600924
2022-09-28,536671000.0,23.685812
2022-09-29,537160000.0,23.738964
2022-09-30,537865000.0,23.80062
2022-10-03,538408000.0,23.859545
2022-10-04,539120000.0,23.929253
2022-10-05,540171000.0,24.019552
2022-10-06,540328000.0,24.039309
2022-10-07,540496000.0,24.063501
2022-10-10,540988000.0,24.103891
2022-10-11,541001000.0,24.112734
2022-10-12,542142000.0,24.202
2022-10-13,542414000.0,24.230795
2022-10-14,542424000.0,24.236334
2022-10-17,542444000.0,24.253801
2022-10-18,542676000.0,24.287758
2022-10-19,542840000.0,24.309923
2022-10-20,543112000.0,24.341932
2022-10-21,543419000.0,24.37883
2022-10-24,543501000.0,24.407833
2022-10-25,543774000.0,24.439394
2022-10-26,544325000.0,24.487207
2022-10-27,544514000.0,24.520304
2022-10-28,545161000.0,24.582428
2022-10-31,545749000.0,24.629492
2022-11-01,545876000.0,24.644567
2022-11-02,547007000.0,24.728374
2022-11-03,547343000.0,24.757948
2022-11-04,547408000.0,24.78369
2022-11-07,547478000.0,24.804178
2022-11-08,548648000.0,24.903248
2022-11-09,549172000.0,24.95429
2022-11-10,550564000.0,25.060053
2022-11-11,550737000.0,25.089869
2022-11-14,550944000.0,25.114737
2022-11-15,551011000.0,25.124306
2022-11-16,551196000.0,25.142113
2022-11-17,551409000.0,25.194847
2022-11-18,551603000.0,25.231365
2022-11-21,551892000.0,25.265245
2022-11-22,552136000.0,25.305155
2022-11-23,552496000.0,25.35927
2022-11-25,552842400.0,25.414106
2022-11-28,553828000.0,25.515638
2022-11-29,553854000.0,25.553919
2022-11-30,554696000.0,25.684454
2022-12-01,554816000.0,25.71235
2022-12-02,555220000.0,25.770044
2022-12-05,556384000.0,25.87499
2022-12-06,557049000.0,25.951574
2022-12-07,557442000.0,25.991385
2022-12-08,557467000.0,26.02053
2022-12-09,557992000.0,26.064142
2022-12-12,559651000.0,26.197433
2022-12-13,559800000.0,26.254246
2022-12-14,559863000.0,26.270609
2022-12-15,560271000.0,26.32863
2022-12-16,560640000.0,26.359272
2022-12-19,563936000.0,26.608074
2022-12-20,564276000.0,26.636868
2022-12-21,564372000.0,26.651066
2022-12-22,564680000.0,26.687487
2022-12-23,564889000.0,26.708775
2022-12-27,564967000.0,26.726877
2022-12-28,565045000.0,26.74233
2022-12-29,565298000.0,26.775532
2022-12-30,565638000.0,26.809082
2023-01-03,565747000.0,26.82057
2023-01-04,565936000.0,26.857676
2023-01-05,566511000.0,26.903046
2023-01-06,566528000.0,26.910122
2023-01-09,568056000.0,27.024794
2023-01-10,568622000.0,27.076286
2023-01-11,569097000.0,27.124937
2023-01-12,569164000.0,27.14269
2023-01-13,569500000.0,27.171219
2023-01-17,569685000.0,27.197548
2023-01-18,569776000.0,27.213663
2023-01-19,570327000.0,27.261412
2023-01-20,570329000.0,27.271673
2023-01-23,570832000.0,27.31996
2023-01-24,570908000.0,27.330976
2023-01-25,572049000.0,27.422235
2023-01-26,572064000.0,27.434076
2023-01-27,573344000.0,27.530207
2023-01-30,573353000.0,27.53578
2023-01-31,573710000.0,27.57258
2023-02-01,573808000.0,27.603245
2023-02-02,574588000.0,27.675085
2023-02-03,575207000.0,27.727995
2023-02-06,575756000.0,27.777891
2023-02-07,575807000.0,27.798033
2023-02-08,577610000.0,27.92797
2023-02-09,579016000.0,28.039358
2023-02-10,579576000.0,28.090729
2023-02-13,579972000.0,28.130749
2023-02-14,580008000.0,28.136593
2023-02-15,580124000.0,28.157131
2023-02-16,580144000.0,28.166822
2023-02-17,580424000.0,28.194353
2023-02-21,580648000.0,28.21728
2023-02-22,580774000.0,28.22972
2023-02-23,581208000.0,28.266485
2023-02-24,581476000.0,28.305527
2023-02-27,581920000.0,28.344389
2023-02-28,582520000.0,28.396048
2023-03-01,582639000.0,28.437445
2023-03-02,582664000.0,28.449545
2023-03-03,582976000.0,28.483656
2023-03-06,583113000.0,28.505867
2023-03-07,583253000.0,28.535456
2023-03-08,583268000.0,28.569847
2023-03-09,583652000.0,28.600004
2023-03-10,583768000.0,28.61788
2023-03-13,584072000.0,28.677858
2023-03-14,584182000.0,28.6983
2023-03-15,585620000.0,28.816053
2023-03-16,585830000.0,28.846704
2023-03-17,586067000.0,28.896593
2023-03-20,586449000.0,28.94022
2023-03-21,586719000.0,28.975271
2023-03-22,587536000.0,29.05591
2023-03-23,588016000.0,29.11526
2023-03-24,588492000.0,29.172441
2023-03-27,588507000.0,29.18514
2023-03-28,588550000.0,29.22811
2023-03-29,589156000.0,29.303122
2023-03-30,589716000.0,29.351004
2023-03-31,591020000.0,29.475513
2023-04-03,591060000.0,29.505598
2023-04-04,591136000.0,29.521593
2023-04-05,591727000.0,29.614714
2023-04-06,591844000.0,29.637274
2023-04-10,592084000.0,29.689991
2023-04-11,593053000.0,29.774094
2023-04-12,593920000.0,29.847605
2023-04-13,594168000.0,29.88053
2023-04-14,594322000.0,29.910145
2023-04-17,594681000.0,29.948206
2023-04-18,594932000.0,29.972233
2023-04-19,595292000.0,30.025455
2023-04-20,596341000.0,30.12294
2023-04-21,596759000.0,30.15455
2023-04-24,596760000.0,30.172861
2023-04-25,597408000.0,30.232698
2023-04-26,597422000.0,30.269358
2023-04-27,598344000.0,30.359426
2023-04-28,598480000.0,30.380838
2023-05-01,598779000.0,30.424791
2023-05-02,602252000.0,30.697145
2023-05-03,602312000.0,30.740316
2023-05-04,602318000.0,30.80373
2023-05-05,602580000.0,30.848463
2023-05-08,603044000.0,30.914705
2023-05-09,604153000.0,31.016928
2023-05-10,604812000.0,31.105238
2023-05-11,605060000.0,31.144726
2023-05-12,605372000.0,31.184217
2023-05-15,605472000.0,31.248003
2023-05-16,608119000.0,31.456112
2023-05-17,608236000.0,31.499226
2023-05-18,609380000.0,31.63066
2023-05-19,609494000.0,31.729033
2023-05-22,611424000.0,31.907507
2023-05-23,612576000.0,32.037033
2023-05-24,613208000.0,32.19887
2023-05-25,613263000.0,33.558216
2023-05-26,613608000.0,33.7082
2023-05-30,613710000.0,33.791485
2023-05-31,614160000.0,33.913727
2023-06-01,615616000.0,34.078255
2023-06-02,617012000.0,34.222363
2023-06-05,617116000.0,34.270973
2023-06-06,617120000.0,34.333767
2023-06-07,617260000.0,34.3906
2023-06-08,619772000.0,34.620193
2023-06-09,620164000.0,34.76511
2023-06-12,620776000.0,34.886208
2023-06-13,621300000.0,35.016872
2023-06-14,621310000.0,35.0588
2023-06-15,621460000.0,35.11166
2023-06-16,622060000.0,35.188564
2023-06-20,622066000.0,35.213615
2023-06-21,622624000.0,35.27692
2023-06-22,624713000.0,35.459175
2023-06-23,624873000.0,35.490158
2023-06-26,625048000.0,35.5241
2023-06-27,625524000.0,35.57345
2023-06-28,625852000.0,35.65819
2023-06-29,626331000.0,35.729683
2023-06-30,626436000.0,35.78288
2023-07-03,627294000.0,35.86473
2023-07-05,628728000.0,35.979416
2023-07-06,629472000.0,36.07129
2023-07-07,630334000.0,36.15051
2023-07-10,632180000.0,36.29378
2023-07-11,633297000.0,36.385544
2023-07-12,633422000.0,36.4158
2023-07-13,634836000.0,36.529118
2023-07-14,635713000.0,36.60072
2023-07-17,635873000.0,36.62987
2023-07-18,636206000.0,36.663094
2023-07-19,636808000.0,36.711254
2023-07-20,636928000.0,36.751495
2023-07-21,637044000.0,36.76292
2023-07-24,637120000.0,36.77382
2023-07-25,637656000.0,36.82992
2023-07-26,638556000.0,36.900978
2023-07-27,638828000.0,36.939762
2023-07-28,639889000.0,37.0296
2023-07-31,640624000.0,37.092003
2023-08-01,641566000.0,37.20217
2023-08-02,641836000.0,37.232983
2023-08-03,642024000.0,37.256474
2023-08-04,642086000.0,37.280933
2023-08-07,642510000.0,37.321377
2023-08-08,643876000.0,37.452953
2023-08-09,644068000.0,37.493973
2023-08-10,644157000.0,37.544876
2023-08-11,644455000.0,37.585484
2023-08-14,644536000.0,37.597565
2023-08-15,644712000.0,37.62038
2023-08-16,646452000.0,37.759308
2023-08-17,646746000.0,37.815525
2023-08-18,647012000.0,37.857006
2023-08-21,648656000.0,37.981327
2023-08-22,648855000.0,38.038536
2023-08-23,649547000.0,38.10149
2023-08-24,651336000.0,38.234604
2023-08-25,651397000.0,38.24959
2023-08-28,652398000.0,38.330612
2023-08-29,652728000.0,38.397724
2023-08-30,652792000.0,38.4426
2023-08-31,653143000.0,38.495533
2023-09-01,654136000.0,38.598095
2023-09-05,655163000.0,38.68781
2023-09-06,655484700.0,38.72355
2023-09-07,655487000.0,38.74526
2023-09-08,655709000.0,38.773808
2023-09-11,656020000.0,38.81082
2023-09-12,656209000.0,38.846027
2023-09-13,656589000.0,38.904346
2023-09-14,656912000.0,38.962406
2023-09-15,656912000.0,38.988194
2023-09-18,658938000.0,39.15453
2023-09-19,659362000.0,39.20359
2023-09-20,660248000.0,39.270382
2023-09-21,660477000.0,39.303406
2023-09-22,661484000.0,39.381027
2023-09-25,661552000.0,39.39624
2023-09-26,662258000.0,39.476345
2023-09-27,662868000.0,39.525143
2023-09-28,662988000.0,39.555202
2023-09-29,663212000.0,39.575058
2023-10-02,663309000.0,39.606167
2023-10-03,664100000.0,39.66731
2023-10-04,664124000.0,39.686916
2023-10-05,664150000.0,39.6999
2023-10-06,664616000.0,39.742474
2023-10-09,664696000.0,39.771416
2023-10-10,664784000.0,39.789497
2023-10-11,665816000.0,39.872433
2023-10-12,667035000.0,39.968025
2023-10-13,667432000.0,40.015007
2023-10-16,667482000.0,40.046
2023-10-17,668075000.0,40.12694
2023-10-18,668263000.0,40.160686
2023-10-19,668976000.0,40.22456
2023-10-20,670167000.0,40.316265
2023-10-23,670437000.0,40.353718
2023-10-24,670517000.0,40.37575
2023-10-25,670751000.0,40.41218
2023-10-26,671422000.0,40.47317
2023-10-27,671912000.0,40.52483
2023-10-30,672171000.0,40.551483
2023-10-31,672384000.0,40.577248
2023-11-01,672478000.0,40.593575
2023-11-02,672628000.0,40.63386
2023-11-03,672992000.0,40.685337
2023-11-06,673988000.0,40.764366
2023-11-07,675474000.0,40.897964
2023-11-08,675741000.0,40.944057
2023-11-09,675764000.0,40.958427
2023-11-10,676212000.0,41.002666
2023-11-13,676512000.0,41.07444
2023-11-14,678364000.0,41.21769
2023-11-15,680078000.0,41.357334
2023-11-16,681676000.0,41.524822
2023-11-17,682560000.0,41.61552
2023-11-20,683111000.0,41.679867
2023-11-21,684940000.0,41.847916
2023-11-22,685192000.0,41.887695
2023-11-24,686070000.0,41.958225
2023-11-27,686240000.0,41.984016
2023-11-28,687616000.0,42.092266
2023-11-29,688224000.0,42.15435
2023-11-30,689184000.0,42.24184
2023-12-01,690286000.0,42.328136
2023-12-04,690298000.0,42.362873
2023-12-05,692308000.0,42.512234
2023-12-06,692573000.0,42.576313
2023-12-07,694332000.0,42.721706
2023-12-08,695100000.0,42.80064
2023-12-11,695676000.0,42.85478
2023-12-12,696108000.0,42.90969
2023-12-13,698297000.0,43.074356
2023-12-14,698460000.0,43.107445
2023-12-15,698684000.0,43.150555
2023-12-18,698699000.0,43.17858
2023-12-19,698900000.0,43.200954
2023-12-20,699869000.0,43.298985
2023-12-21,700819000.0,43.384922
2023-12-22,701240000.0,43.429684
2023-12-26,701397000.0,43.459343
2023-12-27,702348000.0,43.536343
2023-12-28,702366000.0,43.541924
2023-12-29,702464000.0,43.576866
2024-01-02,703508000.0,43.66674
2024-01-03,703833000.0,43.738873
2024-01-04,704833000.0,43.838455
2024-01-05,705552000.0,43.9654
2024-01-08,707366000.0,44.415752
2024-01-09,708728000.0,45.016567
2024-01-10,708972000.0,45.45232
2024-01-11,709160000.0,45.60964
2024-01-12,709396000.0,45.743343
2024-01-16,709756000.0,46.01311
2024-01-17,710894000.0,46.26595
2024-01-18,713432000.0,46.737865
