OBV
65457045300.0
65748013300.0
66039489300.0
66331513300.0
66623625300.0
66915757300.0
67207973300.0
67500385300.0
67792888300.0
68085416300.0
68378788300.0
68672187400.0
68965693800.0
69259589800.0
69553501800.0
69847427800.0
70141539800.0
70435874900.0
70730377900.0
71025022900.0
71319676900.0
71614820900.0
71910240900.0
72205660900.0
72501800900.0
72798152900.0
73094659900.0
73391283900.0
73688231900.0
73985433900.0
74282732900.0
74580232900.0
74878036900.0
75176104900.0
75474348900.0
75772732900.0
76071744900.0
76370952900.0
76670472900.0
76670472900.0
76970124900.0
77270040900.0
77570128300.0
77870316300.0
78170741300.0
78471609300.0
78773193300.0
79075004300.0
79377336300.0
79679919200.0
79982509100.0
80285643700.0
80589051700.0
80892539700.0
81196121700.0
81499862700.0
81803742700.0
82108464700.0
82414000700.0
82720216700.0
83026751700.0
83333343700.0
83640194400.0
83947318400.0
84254758400.0
84562838400.0
84871114400.0
85179546400.0
85488410400.0
85797290400.0
86106414400.0
86415714400.0
86725034800.0
87035353700.0
87345689700.0
87656179700.0
87967155700.0
88279023700.0
88591051700.0
88903698400.0
89217861100.0
89532239100.0
89847015100.0
90161871100.0
90476740100.0
90792256800.0
91108148800.0
91424088800.0
91740384800.0
92057652800.0
92375208800.0
92692812800.0
93010899500.0
93329103500.0
93647311500.0
93965645100.0
94284409100.0
94603437100.0
94922549100.0
95241709100.0
95561549100.0
95881629100.0
96202181100.0
96523077100.0
96844001100.0
97164977100.0
97485956600.0
97807152600.0
98128396600.0
98449772600.0
98771243600.0
99092835600.0
99414685600.0
99736645600.0
100058629600.0
100380778600.0
100702932600.0
101025692600.0
101348488600.0
101671718900.0
101995182900.0
102318800900.0
102642626900.0
102966474900.0
103290426900.0
103614602900.0
103939194900.0
104264138900.0
104589163900.0
104914287900.0
105239492900.0
105565052800.0
105890773800.0
106216641800.0
106542525800.0
106869093800.0
107195741800.0
107523518700.0
107851358700.0
107851358700.0
108180078700.0
108509024700.0
108838692700.0
109168480700.0
109499272700.0
109830466700.0
110162110700.0
110494075400.0
110826247400.0
111158603400.0
111492355000.0
111492355000.0
111827563000.0
112162888000.0
112499712000.0
112836608000.0
113174388000.0
113512400000.0
113850608000.0
114189824000.0
114529070400.0
114868352400.0
115208108400.0
115548448400.0
115889536400.0
116230980400.0
116230980400.0
116573044400.0
116915140400.0
117257388400.0
117599904400.0
117942668400.0
118285528400.0
118628550400.0
118971619400.0
118971619400.0
119314784400.0
119658332400.0
120002332400.0
120346936400.0
120691832400.0
121036796400.0
121381775400.0
121726878400.0
122072386400.0
122418021400.0
122764333400.0
123110833400.0
123457441400.0
123804160400.0
124151016400.0
124497908400.0
124845609400.0
125193690400.0
125541894400.0
125890627400.0
126239483400.0
126588739400.0
126938065400.0
127287505400.0
127637673400.0
127987917400.0
128338709400.0
128689532400.0
129040536400.0
129391602400.0
129743558400.0
130095813400.0
130448141400.0
130800825400.0
131153519400.0
131506331400.0
131859325400.0
132212509400.0
132565794400.0
132919409400.0
133273252400.0
133627160400.0
133981199400.0
134335479400.0
134689991400.0
135044611400.0
135399440400.0
135754363400.0
136109330200.0
136464390200.0
136820006200.0
137175887200.0
137531991200.0
137888244200.0
138244512200.0
138601700200.0
138959272200.0
139316856200.0
139674656200.0
140032632200.0
140390772200.0
140749432200.0
141108324200.0
141467412200.0
141826636200.0
142186052200.0
142545568200.0
142905259200.0
143265175200.0
143625191200.0
143985647200.0
144346673200.0
144707945200.0
145069301200.0
145430795200.0
145792307200.0
146154128200.0
146515976200.0
146878032200.0
147240168200.0
147602834200.0
147965754200.0
148328678200.0
148691654100.0
149054906100.0
149418615100.0
149782583100.0
150146639100.0
150510876100.0
150875392100.0
151240487100.0
151605927100.0
151971407100.0
152337219100.0
152703227100.0
153069375100.0
153069375100.0
153435811100.0
153802911600.0
154170019600.0
154537228600.0
154904520600.0
155272028600.0
155639660600.0
156007552600.0
156376134600.0
156744726600.0
157113570600.0
157482466600.0
157851612600.0
158220929600.0
158590279600.0
158959727600.0
159329507600.0
159699493600.0
160069560600.0
160439657600.0
160810077600.0
161180517600.0
161550970600.0
161921987600.0
162293259600.0
162664615600.0
163036004600.0
163407722600.0
163779722600.0
164151758600.0
164524145600.0
164896533600.0
165269003900.0
165641563900.0
166014627900.0
166388139900.0
166761871900.0
167136331900.0
167510931900.0
167885575900.0
168260331900.0
168635114600.0
169010213600.0
169385321600.0
169760529600.0
170136353600.0
170512269600.0
170888341600.0
171264530700.0
171640733700.0
172017253700.0
172393969700.0
172770837700.0
173147813700.0
173524974700.0
173902566700.0
174280464700.0
174658477700.0
175036614700.0
175415141700.0
175794041700.0
176173201700.0
176552533700.0
176932633700.0
177313147700.0
177693737700.0
178074725700.0
178456381700.0
178838386700.0
179220849100.0
179603365100.0
179986018100.0
180369366100.0
180752753100.0
181136166100.0
181520038100.0
181904002100.0
182288103100.0
182672239100.0
183056615100.0
183441524100.0
183826768100.0
184212122100.0
184597622100.0
184983557100.0
185369625100.0
185755705100.0
186141905100.0
186528841100.0
186916577100.0
187304605100.0
187693306100.0
188082035100.0
188470949100.0
188859920100.0
189249088100.0
189638381100.0
190027796100.0
190417438100.0
190807158100.0
191197034100.0
191587120300.0
191977429300.0
192368425300.0
192759645300.0
193150877300.0
193542197300.0
193933561300.0
194325108300.0
194716813300.0
195108525300.0
195500245300.0
195892025300.0
196283935300.0
196675855300.0
197068155300.0
197460855300.0
197853965300.0
198247121300.0
198640604300.0
199034298300.0
199428598300.0
199823026300.0
200217710300.0
200612674300.0
201007858300.0
201403137300.0
201798711300.0
202194371300.0
202590033300.0
202985865300.0
203381959300.0
203778511300.0
204175631300.0
204573285300.0
204970953300.0
205368783300.0
205766648300.0
206164542300.0
206562883300.0
206961238300.0
207359617300.0
207758025300.0
208156493300.0
208555209300.0
208954665300.0
209354343300.0
209754347300.0
210154575300.0
210555235300.0
210955968300.0
211356816300.0
211758093300.0
212159393300.0
212560856300.0
212962347300.0
213364087300.0
213766039300.0
214168321300.0
214571051300.0
214973831300.0
215377091300.0
215780415300.0
216183939300.0
216587625300.0
216991609300.0
217395698300.0
217800046300.0
218204466300.0
218609205300.0
219013949300.0
219418993300.0
219824317300.0
220230349300.0
220636686300.0
221044826300.0
221453130300.0
221861742300.0
222270374300.0
222679086300.0
223088098400.0
223497270400.0
223906863400.0
224316515400.0
224726190400.0
225136074400.0
225546013400.0
225956005400.0
226366020400.0
226776081400.0
227186259400.0
227596487400.0
228006846400.0
228417581400.0
228828835400.0
229240275800.0
229651935800.0
230063847800.0
230475815800.0
230475815800.0
230887871800.0
231300257800.0
231712650800.0
232125237800.0
232537957800.0
232951011800.0
233364251800.0
233777889900.0
234191665900.0
234605785900.0
235020207900.0
235020207900.0
235434803900.0
235849842900.0
236265142900.0
236680589900.0
237096897900.0
237513681900.0
237930501900.0
238347455900.0
238764979900.0
239182714900.0
239182714900.0
239600486900.0
240018570900.0
240436716900.0
240855144900.0
241274235900.0
241693327900.0
242112495900.0
242532375900.0
242952483900.0
243372605900.0
243793180900.0
244213771900.0
244634983900.0
245056228900.0
245478118900.0
245900086900.0
246322262900.0
246744668900.0
247167084900.0
247590176900.0
248014336900.0
248438528900.0
248862798900.0
249287078900.0
249711688900.0
250136329900.0
250560992900.0
250986486900.0
250986486900.0
251413122900.0
251839927900.0
252267168900.0
252694412900.0
253121914900.0
253549422900.0
253977135900.0
254404852900.0
254832648900.0
255260616900.0
255688682900.0
256116858900.0
256545206900.0
256973562900.0
257402070900.0
257831014900.0
258260380900.0
258689874900.0
259119890900.0
259550474900.0
259981798900.0
260413213900.0
260844850900.0
261276779900.0
261709039900.0
262141574900.0
262574321900.0
263007138900.0
263440202900.0
263873500900.0
264306830900.0
264740763900.0
265174923900.0
265609351900.0
266043787900.0
266478411900.0
266913098900.0
267347842900.0
267782807900.0
268217935900.0
268653097900.0
269088278900.0
269523490900.0
269958898900.0
270394358900.0
270830973900.0
271267610900.0
271704745900.0
272142066900.0
272579408900.0
273016780900.0
273454209900.0
273891752900.0
274329345900.0
274767737900.0
275206296900.0
275644984900.0
276084608900.0
276524580900.0
276964672900.0
277405096900.0
277846016900.0
278287439300.0
278729027300.0
279171219300.0
279614123300.0
280057079300.0
280500156300.0
280500156300.0
280944592300.0
281389364300.0
281834299300.0
282279659300.0
282725099300.0
283171358300.0
283617762300.0
284064470300.0
284511269300.0
284958493300.0
285405753300.0
285853040300.0
286300832300.0
286748933400.0
287197253400.0
287645801400.0
288095173400.0
288544561400.0
288993966400.0
289443503400.0
289893083400.0
290342843400.0
290792947400.0
291243535400.0
291694271400.0
292145092400.0
292595920400.0
293047073400.0
293498313400.0
293950389400.0
294402586400.0
294854981400.0
295307422400.0
295760354400.0
296213309400.0
296666269400.0
297119263400.0
297572286700.0
298026081700.0
298479973700.0
298934159700.0
299388573700.0
299843277700.0
300298197700.0
300753161700.0
301208277700.0
301663713700.0
302119676700.0
302575652700.0
303031887700.0
303488783700.0
303945859700.0
304403187700.0
304860563700.0
305318229700.0
305776712700.0
306236738700.0
306696805700.0
307157049700.0
307618198700.0
308079678700.0
308541282700.0
309003129700.0
309465304700.0
309928492700.0
310391979700.0
310855659700.0
311319489700.0
311783329700.0
312247741700.0
312712185700.0
313177087700.0
313642227700.0
314107459700.0
314572707700.0
315038045700.0
315503933700.0
315970153700.0
316438125700.0
316906613700.0
317375283700.0
317844257700.0
318313317700.0
318782629700.0
319252309700.0
319722413700.0
320192949700.0
320663799700.0
321134776700.0
321606160700.0
322077868700.0
322549688700.0
323021629700.0
323493625700.0
323965778700.0
324438366700.0
324911170700.0
325384036700.0
325856926700.0
326329995700.0
326803169900.0
327276461900.0
327750369900.0
328224335900.0
328698450900.0
329172822900.0
329647216900.0
330121862900.0
330596728900.0
331071638900.0
331546557900.0
332021785900.0
332497169900.0
332972666900.0
333448217900.0
333923968900.0
334400029800.0
334876498800.0
335353076800.0
335830231900.0
336307431900.0
336784697900.0
337262016900.0
337740110900.0
338218314900.0
338696546900.0
339175076900.0
339653618900.0
340132194900.0
340610838900.0
341089722900.0
341568785900.0
342047920900.0
342527156900.0
343006544900.0
343486364900.0
343966312900.0
344446448900.0
344926712900.0
345407084900.0
345887832900.0
346368816900.0
346850093900.0
347331418900.0
347813162900.0
348294910900.0
348776938400.0
349259290400.0
349742021400.0
350224798400.0
350707887400.0
351191243400.0
351674959400.0
352158771400.0
352642595400.0
353126754400.0
353611122400.0
354096474400.0
354582372400.0
355068713400.0
355555325400.0
356042158700.0
356529150700.0
357016500700.0
357504815700.0
357993279700.0
358481786700.0
358970397700.0
359459222700.0
359948206700.0
360437733700.0
360927268700.0
361417832700.0
361909482700.0
362401478700.0
362893550700.0
363386140700.0
363878845700.0
364371587700.0
364864490700.0
365357550700.0
365850986700.0
366344854700.0
366839402700.0
367334582700.0
367829909700.0
368325309700.0
368820745700.0
369316320700.0
369812452700.0
370308656700.0
370805544700.0
371302544700.0
371800220700.0
372298237700.0
372796301700.0
373295597700.0
373795057700.0
374294581700.0
374794545700.0
375294610700.0
375794866700.0
376295137700.0
376795572700.0
377296412700.0
377797344700.0
378298492700.0
378799725700.0
379300982700.0
379803102700.0
380305422700.0
380808458700.0
381311559700.0
381814859700.0
382318307700.0
382821854700.0
383325827700.0
383830058700.0
384334975700.0
384840457700.0
385345953700.0
385851477700.0
386357253700.0
386863645700.0
387370121700.0
387876737700.0
388383568700.0
388890699700.0
389397988700.0
389906740700.0
390416067700.0
390925795700.0
391436283700.0
391947207700.0
392458309700.0
392969625700.0
393480977700.0
393992593700.0
394504591700.0
395016799700.0
395529456700.0
396042237700.0
396555421700.0
397068621700.0
397582194700.0
398095842700.0
398610857700.0
399126011700.0
399641423700.0
400156879700.0
400673235700.0
401190178700.0
401707413700.0
402224870700.0
402742639100.0
403260608100.0
403778688100.0
404296952100.0
404815296100.0
405334221100.0
405853445100.0
406372829100.0
406892613100.0
407413252100.0
407934292100.0
408455738100.0
408977562100.0
409499480100.0
410022141100.0
410545257100.0
411068388100.0
411591528100.0
412114684100.0
412638124100.0
413161586400.0
413685211400.0
414209087400.0
414733107400.0
415257267400.0
415781549400.0
416305934400.0
416830420400.0
417355201400.0
417880019400.0
418404899400.0
418929903400.0
418929903400.0
419455467400.0
419981168400.0
420507415400.0
421033995400.0
421561149400.0
422088600400.0
422616452400.0
423144468400.0
423672870400.0
424201440400.0
424730032400.0
425258898400.0
425787964400.0
426317572400.0
426847714400.0
427377895400.0
427908843400.0
428440355400.0
428972518400.0
429505281400.0
430038234400.0
430571319400.0
431105115400.0
431638982400.0
432173346400.0
432709062400.0
433244813400.0
433781484400.0
434318644400.0
434856509400.0
435394917400.0
435934037400.0
436474208400.0
437014536400.0
437555032400.0
438096020400.0
438637021400.0
439179163400.0
439721577400.0
440264001400.0
440806445400.0
441349121400.0
441891961400.0
442435073400.0
442978492400.0
443521993400.0
444065767400.0
444610092400.0
445154606400.0
445699767400.0
446245516400.0
446791392400.0
447338399400.0
447885742400.0
448433150400.0
448980628400.0
449529276400.0
450078448400.0
450629012400.0
451179749400.0
451730693400.0
452281704400.0
452832900400.0
453384309400.0
453935912400.0
454487804400.0
455039940400.0
455592436400.0
456145278800.0
456699106800.0
457252960800.0
457807656800.0
458362472800.0
458917692800.0
459474076800.0
460031125800.0
460588567800.0
461146034800.0
461704026800.0
462263677800.0
462823477800.0
463383340800.0
463943611800.0
464504251800.0
465068187800.0
465632463800.0
466196835800.0
466761515800.0
466761515800.0
467326482800.0
467891527800.0
468456825800.0
469022463800.0
469588210800.0
470154146800.0
470720657800.0
471287185800.0
471855241800.0
472423863800.0
472992960800.0
473562124800.0
474131624800.0
474701309800.0
475271085800.0
475841412800.0
476411741800.0
476982573800.0
477553481800.0
478125530800.0
478697594800.0
479270938800.0
479844291800.0
480418001800.0
480991809800.0
481566397800.0
482141604800.0
482717360800.0
483293167800.0
483870777800.0
484449793800.0
485029369800.0
485609341800.0
486189349800.0
486769473800.0
487349617800.0
487930041800.0
488510689800.0
489091463800.0
489672671800.0
490254147800.0
490836067800.0
491418587800.0
492001226800.0
492583890800.0
493166866800.0
493749979800.0
494333232800.0
494916500800.0
495500152800.0
496083920800.0
496667992800.0
497252174800.0
497837794800.0
498423624800.0
499009691800.0
499596140800.0
500182859800.0
500770395800.0
501358411800.0
501946903800.0
502535410800.0
503123960800.0
503713116800.0
504302832800.0
504893852800.0
505484912800.0
506076048800.0
506667775800.0
507259619800.0
507851703800.0
508444756800.0
509038676800.0
509632844800.0
510227166800.0
510821847800.0
511416779800.0
512012071800.0
512608412800.0
512608412800.0
513205172800.0
513802580800.0
514400002800.0
514998346800.0
515596826800.0
516195605800.0
516797857800.0
517400169800.0
518002487800.0
518605067800.0
519208111800.0
519812264800.0
520417076800.0
521022136800.0
521627508800.0
522232980800.0
522841099800.0
523449335800.0
524058715800.0
524668209800.0
525279633800.0
525892209800.0
526505417800.0
527118680800.0
527732288800.0
528345998800.0
528960158800.0
529575774800.0
530192786800.0
530809902800.0
531427022800.0
532044282800.0
532664054800.0
533284218800.0
533904994800.0
534526294800.0
535147604800.0
535769064800.0
536391124800.0
537013190800.0
537635814800.0
538260527800.0
538885400800.0
539510448800.0
540135972800.0
540761824800.0
541388155800.0
542014591800.0
542641885800.0
543270613800.0
543900085800.0
544530419800.0
545162599800.0
545795896800.0
546429318800.0
547064154800.0
547699867800.0
548335740800.0
548971946800.0
549608754800.0
550245682800.0
550882726800.0
551519846800.0
552157502800.0
552796058800.0
553434886800.0
554074775800.0
554715399800.0
555356965800.0
555998801800.0
556640825800.0
557282911800.0
557925421800.0
558569297800.0
559213365800.0
559857522800.0
560501977800.0
561146513800.0
561791225800.0
562437677800.0
563084423800.0
563731435800.0
564380091800.0
565028946800.0
565678493800.0
566329829800.0
566981226800.0
567633624800.0
568286352800.0
568939144800.0
569592287800.0
570246423800.0
570901586800.0
571557071500.0
572212558500.0
572868267500.0
573524287500.0
574180496500.0
574837085500.0
575493997500.0
576150909500.0
576809847500.0
577469209500.0
578129457500.0
578789934500.0
579451418500.0
580112970500.0
580775228500.0
581438096500.0
582101084500.0
582764296500.0
583427605500.0
584091705500.0
584755829500.0
585419979500.0
586084595500.0
586749291500.0
587414075500.0
588079891500.0
588746926500.0
589414358500.0
590081840500.0
590749915500.0
591418178500.0
592087154500.0
592757321500.0
593427758500.0
594098275500.0
594769026500.0
595440448500.0
596112360500.0
596784531500.0
597456915500.0
598129393500.0
598802021500.0
599475013500.0
600149001500.0
600824475500.0
601500216500.0
602175980500.0
602852192500.0
603528704500.0
604207068500.0
604887146500.0
605568822500.0
606251382500.0
606934493500.0
607619433500.0
608304625500.0
608990695500.0
609676935500.0
610364551500.0
611052775500.0
611741959500.0
612432245500.0
613122543500.0
613814851500.0
614507424500.0
615201756500.0
615896856500.0
616592532500.0
617288640500.0
617986937500.0
618685397500.0
619384081500.0
620082780500.0
620781680500.0
621481549500.0
622182368500.0
622883608500.0
623585005500.0
624287353500.0
624287353500.0
624989817500.0
625693325500.0
626397158500.0
627101991500.0
627807543500.0
628514909500.0
629223637500.0
629932609500.0
630641769500.0
631351165500.0
632060921500.0
632771815500.0
633485247500.0
